tof posE posN posU tgtE tgtN tgtU
0.169 10.9861 10.7823 57.1118 10527.4 0 10527.4
0.17 11.052 10.8458 57.4496 10527.4 0 10527.4
0.171 11.118 10.9094 57.7874 10527.4 0 10527.4
0.172 11.184 10.9729 58.1252 10527.4 0 10527.4
0.173 11.25 11.0365 58.463 10527.4 0 10527.4
0.174 11.316 11.1 58.8008 10527.4 0 10527.4
0.175 11.382 11.1635 59.1386 10527.4 0 10527.4
0.176 11.448 11.2271 59.4764 10527.4 0 10527.4
0.177 11.514 11.2906 59.8142 10527.4 0 10527.4
0.178 11.5801 11.3541 60.152 10527.4 0 10527.4
0.179 11.6461 11.4176 60.4898 10527.4 0 10527.4
0.18 11.7122 11.4811 60.8276 10527.4 0 10527.4
0.181 11.7783 11.5447 61.1654 10527.4 0 10527.4
0.182 11.8444 11.6082 61.5032 10527.4 0 10527.4
0.183 11.9105 11.6717 61.8409 10527.4 0 10527.4
0.184 11.9766 11.7352 62.1787 10527.4 0 10527.4
0.185 12.0427 11.7987 62.5165 10527.4 0 10527.4
0.186 12.1089 11.8622 62.8543 10527.4 0 10527.4
0.187 12.175 11.9257 63.1921 10527.4 0 10527.4
0.188 12.2412 11.9892 63.5298 10527.4 0 10527.4
0.189 12.3074 12.0527 63.8676 10527.4 0 10527.4
0.19 12.3735 12.1161 64.2054 10527.4 0 10527.4
0.191 12.4397 12.1796 64.5431 10527.4 0 10527.4
0.192 12.5059 12.2431 64.8809 10527.4 0 10527.4
0.193 12.5721 12.3066 65.2187 10527.4 0 10527.4
0.194 12.6384 12.3701 65.5564 10527.4 0 10527.4
0.195 12.7046 12.4335 65.8942 10527.4 0 10527.4
0.196 12.7709 12.497 66.232 10527.4 0 10527.4
0.197 12.8371 12.5605 66.5697 10527.4 0 10527.4
0.198 12.9034 12.6239 66.9075 10527.4 0 10527.4
0.199 12.9697 12.6874 67.2452 10527.4 0 10527.4
0.2 13.036 12.7508 67.583 10527.4 0 10527.4
0.201 13.1023 12.8143 67.9208 10527.4 0 10527.4
0.202 13.1686 12.8777 68.2585 10527.4 0 10527.4
0.203 13.2349 12.9412 68.5963 10527.4 0 10527.4
0.204 13.3013 13.0046 68.934 10527.4 0 10527.4
0.205 13.3676 13.0681 69.2718 10527.4 0 10527.4
0.206 13.434 13.1315 69.6095 10527.4 0 10527.4
0.207 13.5003 13.1949 69.9472 10527.4 0 10527.4
0.208 13.5667 13.2584 70.285 10527.4 0 10527.4
0.209 13.6331 13.3218 70.6227 10527.4 0 10527.4
0.21 13.6995 13.3852 70.9605 10527.4 0 10527.4
0.211 13.7659 13.4487 71.2982 10527.4 0 10527.4
0.212 13.8324 13.5121 71.6359 10527.4 0 10527.4
0.213 13.8988 13.5755 71.9737 10527.4 0 10527.4
0.214 13.9653 13.6389 72.3114 10527.4 0 10527.4
0.215 14.0317 13.7023 72.6491 10527.4 0 10527.4
0.216 14.0982 13.7657 72.9869 10527.4 0 10527.4
0.217 14.1647 13.8291 73.3246 10527.4 0 10527.4
0.218 14.2312 13.8925 73.6623 10527.4 0 10527.4
0.219 14.2977 13.9559 74 10527.4 0 10527.4
0.22 14.3642 14.0193 74.3378 10527.4 0 10527.4
0.221 14.4307 14.0827 74.6755 10527.4 0 10527.4
0.222 14.4973 14.1461 75.0132 10527.4 0 10527.4
0.223 14.5638 14.2095 75.3509 10527.4 0 10527.4
0.224 14.6304 14.2729 75.6886 10527.4 0 10527.4
0.225 14.697 14.3363 76.0263 10527.4 0 10527.4
0.226 14.7635 14.3997 76.3641 10527.4 0 10527.4
0.227 14.8301 14.463 76.7018 10527.4 0 10527.4
0.228 14.8967 14.5264 77.0395 10527.4 0 10527.4
0.229 14.9634 14.5898 77.3772 10527.4 0 10527.4
0.23 15.03 14.6531 77.7149 10527.4 0 10527.4
0.231 15.0966 14.7165 78.0526 10527.4 0 10527.4
0.232 15.1633 14.7799 78.3903 10527.4 0 10527.4
0.233 15.23 14.8432 78.728 10527.4 0 10527.4
0.234 15.2966 14.9066 79.0657 10527.4 0 10527.4
0.235 15.3633 14.9699 79.4034 10527.4 0 10527.4
0.236 15.43 15.0333 79.7411 10527.4 0 10527.4
0.237 15.4967 15.0966 80.0788 10527.4 0 10527.4
0.238 15.5634 15.16 80.4165 10527.4 0 10527.4
0.239 15.6302 15.2233 80.7542 10527.4 0 10527.4
0.24 15.6969 15.2866 81.0919 10527.4 0 10527.4
0.241 15.7637 15.35 81.4295 10527.4 0 10527.4
0.242 15.8304 15.4133 81.7672 10527.4 0 10527.4
0.243 15.8972 15.4766 82.1049 10527.4 0 10527.4
0.244 15.964 15.5399 82.4426 10527.4 0 10527.4
0.245 16.0308 15.6033 82.7803 10527.4 0 10527.4
0.246 16.0976 15.6666 83.118 10527.4 0 10527.4
0.247 16.1644 15.7299 83.4556 10527.4 0 10527.4
0.248 16.2313 15.7932 83.7933 10527.4 0 10527.4
0.249 16.2981 15.8565 84.131 10527.4 0 10527.4
0.25 16.3649 15.9198 84.4687 10527.4 0 10527.4
0.251 16.4318 15.9831 84.8063 10527.4 0 10527.4
0.252 16.4987 16.0464 85.144 10527.4 0 10527.4
0.253 16.5656 16.1097 85.4817 10527.4 0 10527.4
0.254 16.6325 16.173 85.8193 10527.4 0 10527.4
0.255 16.6994 16.2363 86.157 10527.4 0 10527.4
0.256 16.7663 16.2996 86.4947 10527.4 0 10527.4
0.257 16.8332 16.3629 86.8323 10527.4 0 10527.4
0.258 16.9002 16.4262 87.17 10527.4 0 10527.4
0.259 16.9671 16.4895 87.5076 10527.4 0 10527.4
0.26 17.0341 16.5527 87.8453 10527.4 0 10527.4
0.261 17.1011 16.616 88.1829 10527.4 0 10527.4
0.262 17.1681 16.6793 88.5206 10527.4 0 10527.4
0.263 17.2351 16.7425 88.8583 10527.4 0 10527.4
0.264 17.3021 16.8058 89.1959 10527.4 0 10527.4
0.265 17.3691 16.8691 89.5336 10527.4 0 10527.4
0.266 17.4361 16.9323 89.8712 10527.4 0 10527.4
0.267 17.5032 16.9956 90.2088 10527.4 0 10527.4
0.268 17.5702 17.0588 90.5465 10527.4 0 10527.4
0.269 17.6373 17.1221 90.8841 10527.4 0 10527.4
0.27 17.7044 17.1853 91.2218 10527.4 0 10527.4
0.271 17.7715 17.2486 91.5594 10527.4 0 10527.4
0.272 17.8386 17.3118 91.897 10527.4 0 10527.4
0.273 17.9057 17.375 92.2347 10527.4 0 10527.4
0.274 17.9728 17.4383 92.5723 10527.4 0 10527.4
0.275 18.0399 17.5015 92.9099 10527.4 0 10527.4
0.276 18.1071 17.5647 93.2476 10527.4 0 10527.4
0.277 18.1742 17.628 93.5852 10527.4 0 10527.4
0.278 18.2414 17.6912 93.9228 10527.4 0 10527.4
0.279 18.3086 17.7544 94.2604 10527.4 0 10527.4
0.28 18.3758 17.8176 94.5981 10527.4 0 10527.4
0.281 18.443 17.8808 94.9357 10527.4 0 10527.4
0.282 18.5102 17.944 95.2733 10527.4 0 10527.4
0.283 18.5774 18.0073 95.6109 10527.4 0 10527.4
0.284 18.6446 18.0705 95.9485 10527.4 0 10527.4
0.285 18.7119 18.1337 96.2862 10527.4 0 10527.4
0.286 18.7791 18.1969 96.6238 10527.4 0 10527.4
0.287 18.8464 18.26 96.9614 10527.4 0 10527.4
