tof posE posN posU tgtE tgtN tgtU phi p rollRateError theta alphaRadians q pitchRateError psi betaRadians r yawRateError rollFinCommand rollFinDeflection pitchFinCommand pitchFinDeflection yawFinCommand yawFinDeflection vdot guidanceSideCommand wdot guidanceNormalCommand mach accelerationLimit staticMargin alphaPrimeDegrees seekerPitch seekerYaw seekerPitchError seekerYawError
9.6050000000 3562.8341695905 3480.8721287154 3577.0790934860 4000.0000000000 4000.0000000000 4000.0000000000 0.0001313670 -0.0001326953 0.0000009300 0.5513435052 -0.0005735214 0.0066626013 -0.0226834776 0.8739211648 -0.0020129740 -0.0020256462 0.0036726462 0.0000000184 -0.0000000280 0.0002562836 0.0003273750 -0.0009348029 -0.0009631199 0.7050206400 -0.4876107309 -0.2053321126 4.1500341715 1.5758658648 50.9785147784 2.5190996722 0.1199247450 0.0049454714 -0.0025314215 0.0001975222 -0.0000184980
9.6066666667 3563.3038014533 3481.4305642397 3577.5283656378 4000.0000000000 4000.0000000000 4000.0000000000 0.0001290706 -0.0001307982 0.0000013283 0.5513546099 -0.0005618131 0.0066700832 -0.0227661515 0.8739172031 -0.0020075376 -0.0020340416 0.0036964053 0.0000000228 -0.0000000238 0.0002495476 0.0003208466 -0.0009321777 -0.0009604993 0.7029504456 -0.4903133067 -0.2011552289 4.1575095678 1.5757135153 50.9744783596 2.5201687846 0.1194426805 0.0049375079 -0.0025283028 0.0001980429 -0.0000186882
9.6083333333 3563.7733841209 3481.9889440279 3577.9775914329 4000.0000000000 4000.0000000000 4000.0000000000 0.0001267687 -0.0001288965 0.0000017276 0.5513657272 -0.0005501044 0.0066774787 -0.0228490631 0.8739132250 -0.0020020931 -0.0020424702 0.0037201675 0.0000000272 -0.0000000195 0.0002427926 0.0003142992 -0.0009295520 -0.0009578781 0.7008789290 -0.4930184286 -0.1969803275 4.1649965122 1.5755610466 50.9704604241 2.5212383157 0.1189628069 0.0049295403 -0.0025251733 0.0001985643 -0.0000188786
9.6100000000 3564.2429176039 3482.5472680844 3578.4267708901 4000.0000000000 4000.0000000000 4000.0000000000 0.0001244612 -0.0001269900 0.0000021278 0.5513768568 -0.0005383955 0.0066847885 -0.0229322160 0.8739092303 -0.0019966404 -0.0020509319 0.0037439326 0.0000000316 -0.0000000152 0.0002360173 0.0003077325 -0.0009269260 -0.0009552566 0.6988052990 -0.4957261049 -0.1928072537 4.1724950575 1.5754088163 50.9664607380 2.5223058168 0.1184851541 0.0049215687 -0.0025220329 0.0001990865 -0.0000190693
9.6116666667 3564.7124019133 3483.1055364138 3578.8759040282 4000.0000000000 4000.0000000000 4000.0000000000 0.0001221482 -0.0001250786 0.0000025287 0.5513879985 -0.0005266865 0.0066920133 -0.0230156068 0.8739052190 -0.0019911795 -0.0020594269 0.0037677010 0.0000000360 -0.0000000109 0.0002292235 0.0003011467 -0.0009242994 -0.0009526346 0.6967306076 -0.4984363423 -0.1886363815 4.1800052570 1.5752564669 50.9624804126 2.5233737332 0.1180097524 0.0049135934 -0.0025188815 0.0001996095 -0.0000192601
9.6133333333 3565.1818370599 3483.6637490203 3579.3249908661 4000.0000000000 4000.0000000000 4000.0000000000 0.0001198296 -0.0001231623 0.0000029304 0.5513991523 -0.0005149776 0.0066991539 -0.0230992390 0.8739011911 -0.0019857103 -0.0020679553 0.0037914726 0.0000000405 -0.0000000066 0.0002224093 0.0002945417 -0.0009216724 -0.0009500121 0.6946537090 -0.5011491498 -0.1844674720 4.1875271641 1.5751041174 50.9585185495 2.5244412473 0.1175366320 0.0049056144 -0.0025157191 0.0002001333 -0.0000194511
9.6150000000 3565.6512230546 3484.2219059085 3579.7740314225 4000.0000000000 4000.0000000000 4000.0000000000 0.0001175054 -0.0001212411 0.0000033327 0.5514103179 -0.0005032690 0.0067062112 -0.0231831070 0.8738971464 -0.0019802328 -0.0020765169 0.0038152473 0.0000000449 -0.0000000023 0.0002155772 0.0002879174 -0.0009190450 -0.0009473893 0.6925755901 -0.5038645336 -0.1803008659 4.1950608331 1.5749518871 50.9545767458 2.5255075426 0.1170658236 0.0048976320 -0.0025125456 0.0002006578 -0.0000196423
9.6166666667 3566.1205599080 3484.7800070826 3580.2230257162 4000.0000000000 4000.0000000000 4000.0000000000 0.0001151756 -0.0001193146 0.0000037356 0.5514214954 -0.0004915607 0.0067131860 -0.0232672180 0.8738930848 -0.0019747468 -0.0020851116 0.0038390256 0.0000000493 0.0000000020 0.0002087239 0.0002812738 -0.0009164171 -0.0009447660 0.6904953827 -0.5065825027 -0.1761364135 4.2026063182 1.5747996569 50.9506538700 2.5265734326 0.1165973578 0.0048896462 -0.0025093610 0.0002011832 -0.0000198338
9.6183333333 3566.5898476312 3485.3380525472 3580.6719737660 4000.0000000000 4000.0000000000 4000.0000000000 0.0001128400 -0.0001173830 0.0000041391 0.5514326844 -0.0004798529 0.0067200794 -0.0233515661 0.8738890064 -0.0019692525 -0.0020937394 0.0038628073 0.0000000538 0.0000000064 0.0002018526 0.0002746110 -0.0009137888 -0.0009421423 0.6884133006 -0.5093030638 -0.1719742498 4.2101636744 1.5746475458 50.9467506775 2.5276381012 0.1161312658 0.0048816573 -0.0025061653 0.0002017093 -0.0000200254
9.6200000000 3567.0590862349 3485.8960423067 3581.1208755908 4000.0000000000 4000.0000000000 4000.0000000000 0.0001104988 -0.0001154461 0.0000045430 0.5514438849 -0.0004681457 0.0067268926 -0.0234361548 0.8738849111 -0.0019637497 -0.0021024005 0.0038865930 0.0000000582 0.0000000108 0.0001949611 0.0002679288 -0.0009111598 -0.0009395182 0.6863303781 -0.5120262240 -0.1678147163 4.2177329571 1.5744951963 50.9428684877 2.5287039892 0.1156675786 0.0048736653 -0.0025029583 0.0002022362 -0.0000202172
9.6216666667 3567.5282757301 3486.4539763654 3581.5697312091 4000.0000000000 4000.0000000000 4000.0000000000 0.0001081519 -0.0001135037 0.0000049472 0.5514550968 -0.0004564393 0.0067336269 -0.0235209798 0.8738807988 -0.0019582384 -0.0021110948 0.0039103822 0.0000000627 0.0000000151 0.0001880514 0.0002612274 -0.0009085305 -0.0009368937 0.6842452628 -0.5147519934 -0.1636575496 4.2253142215 1.5743429661 50.9390062944 2.5297686521 0.1152063274 0.0048656705 -0.0024997401 0.0002027639 -0.0000204093
9.6233333333 3567.9974161274 3487.0118547277 3582.0185406399 4000.0000000000 4000.0000000000 4000.0000000000 0.0001057992 -0.0001115558 0.0000053518 0.5514663199 -0.0004447338 0.0067402834 -0.0236060462 0.8738766694 -0.0019527184 -0.0021198218 0.0039341753 0.0000000672 0.0000000195 0.0001811209 0.0002545066 -0.0009059005 -0.0009342687 0.6821579779 -0.5174803784 -0.1595028402 4.2329075240 1.5741909742 50.9351641539 2.5308312751 0.1147475439 0.0048576730 -0.0024965105 0.0002032924 -0.0000206015
9.6250000000 3568.4665074377 3487.5696773981 3582.4673039018 4000.0000000000 4000.0000000000 4000.0000000000 0.0001034408 -0.0001096023 0.0000057566 0.5514775541 -0.0004330293 0.0067468637 -0.0236913460 0.8738725228 -0.0019471899 -0.0021285815 0.0039579728 0.0000000716 0.0000000239 0.0001741733 0.0002477664 -0.0009032699 -0.0009316433 0.6800693471 -0.5202113858 -0.1553508677 4.2405129214 1.5740389824 50.9313431870 2.5318934844 0.1142912598 0.0048496728 -0.0024932696 0.0002038217 -0.0000207940
9.6266666667 3568.9355496720 3488.1274443810 3582.9160210136 4000.0000000000 4000.0000000000 4000.0000000000 0.0001010765 -0.0001076431 0.0000061615 0.5514887992 -0.0004213259 0.0067533693 -0.0237768840 0.8738683591 -0.0019416527 -0.0021373737 0.0039817750 0.0000000761 0.0000000283 0.0001672054 0.0002410070 -0.0009006387 -0.0009290174 0.6779785026 -0.5229450244 -0.1512015129 4.2481304703 1.5738869905 50.9275426935 2.5329552780 0.1138375069 0.0048416703 -0.0024900172 0.0002043517 -0.0000209867
9.6283333333 3569.4045428411 3488.6851556807 3583.3646919940 4000.0000000000 4000.0000000000 4000.0000000000 0.0000987064 -0.0001056780 0.0000065665 0.5515000552 -0.0004096238 0.0067598020 -0.0238626556 0.8738641781 -0.0019361067 -0.0021461987 0.0040055820 0.0000000805 0.0000000327 0.0001602195 0.0002342282 -0.0008980069 -0.0009263911 0.6758863585 -0.5256813008 -0.1470550647 4.2557602284 1.5737347603 50.9237640262 2.5340182798 0.1133863175 0.0048336654 -0.0024867534 0.0002048826 -0.0000211795
9.6300000000 3569.8734869559 3489.2428113016 3583.8133168617 4000.0000000000 4000.0000000000 4000.0000000000 0.0000963305 -0.0001037070 0.0000069716 0.5515113219 -0.0003979231 0.0067661636 -0.0239486636 0.8738599797 -0.0019305520 -0.0021550560 0.0040293935 0.0000000850 0.0000000371 0.0001532138 0.0002274301 -0.0008953745 -0.0009237643 0.6737918541 -0.5284202239 -0.1429113611 4.2634022533 1.5735827684 50.9200065571 2.5350792359 0.1129377238 0.0048256583 -0.0024834780 0.0002054143 -0.0000213726
9.6316666667 3570.3423820271 3489.8004112482 3584.2618956356 4000.0000000000 4000.0000000000 4000.0000000000 0.0000939488 -0.0001017300 0.0000073765 0.5515225992 -0.0003862239 0.0067724557 -0.0240349031 0.8738557640 -0.0019249885 -0.0021639452 0.0040532103 0.0000000894 0.0000000415 0.0001461905 0.0002206127 -0.0008927413 -0.0009211370 0.6716959650 -0.5311618002 -0.1387706929 4.2710566035 1.5734310150 50.9162714625 2.5361381457 0.1124917584 0.0048176492 -0.0024801911 0.0002059468 -0.0000215659
9.6333333333 3570.8112280657 3490.3579555248 3584.7104283341 4000.0000000000 4000.0000000000 4000.0000000000 0.0000915611 -0.0000997469 0.0000077813 0.5515338869 -0.0003745263 0.0067786806 -0.0241213769 0.8738515308 -0.0019194161 -0.0021728666 0.0040770330 0.0000000939 0.0000000459 0.0001391475 0.0002137761 -0.0008901072 -0.0009185092 0.6695979042 -0.5339060387 -0.1346329840 4.2787233375 1.5732789040 50.9125575308 2.5371990696 0.1120484538 0.0048096382 -0.0024768925 0.0002064802 -0.0000217594
9.6350000000 3571.2800250826 3490.9154441359 3585.1589149761 4000.0000000000 4000.0000000000 4000.0000000000 0.0000891675 -0.0000977575 0.0000081858 0.5515451851 -0.0003628303 0.0067848404 -0.0242080779 0.8738472801 -0.0019138348 -0.0021818197 0.0041008611 0.0000000983 0.0000000504 0.0001320877 0.0002069204 -0.0008874726 -0.0009158809 0.6674981978 -0.5366529460 -0.1304984137 4.2864025146 1.5731270313 50.9088666967 2.5382579437 0.1116078432 0.0048016254 -0.0024735822 0.0002070143 -0.0000219531
9.6366666667 3571.7487730886 3491.4728770858 3585.6073555803 4000.0000000000 4000.0000000000 4000.0000000000 0.0000867680 -0.0000957618 0.0000085900 0.5515564935 -0.0003511363 0.0067909374 -0.0242950103 0.8738430119 -0.0019082445 -0.0021908041 0.0041246954 0.0000001028 0.0000000548 0.0001250081 0.0002000454 -0.0008848371 -0.0009132521 0.6653964281 -0.5394025306 -0.1263669802 4.2940941941 1.5729752779 50.9051980575 2.5393155791 0.1111699594 0.0047936110 -0.0024702602 0.0002075492 -0.0000221470
9.6383333333 3572.2174720946 3492.0302543790 3586.0557501652 4000.0000000000 4000.0000000000 4000.0000000000 0.0000843625 -0.0000937596 0.0000089938 0.5515678120 -0.0003394441 0.0067969740 -0.0243821727 0.8738387259 -0.0019026452 -0.0021998201 0.0041485363 0.0000001072 0.0000000592 0.0001179102 0.0001931514 -0.0008822006 -0.0009106227 0.6632934603 -0.5421547998 -0.1222389291 4.3017984363 1.5728232861 50.9015529267 2.5403744090 0.1107348358 0.0047855950 -0.0024669265 0.0002080850 -0.0000223411
9.6400000000 3572.6861221115 3492.5875760197 3586.5040987497 4000.0000000000 4000.0000000000 4000.0000000000 0.0000819510 -0.0000917508 0.0000093971 0.5515791406 -0.0003277540 0.0068029526 -0.0244695595 0.8738344223 -0.0018970369 -0.0022088668 0.0041723838 0.0000001116 0.0000000637 0.0001107954 0.0001862384 -0.0008795634 -0.0009079928 0.6611881922 -0.5449097630 -0.1181141239 4.3095153010 1.5726716518 50.8979308067 2.5414303736 0.1103025059 0.0047775776 -0.0024635809 0.0002086216 -0.0000225355
9.6416666667 3573.1547231502 3493.1448420124 3586.9524013522 4000.0000000000 4000.0000000000 4000.0000000000 0.0000795336 -0.0000897354 0.0000097998 0.5515904792 -0.0003160659 0.0068088761 -0.0245571729 0.8738301009 -0.0018914194 -0.0022179440 0.0041962386 0.0000001160 0.0000000681 0.0001036617 0.0001793064 -0.0008769251 -0.0009053622 0.6590807509 -0.5476674273 -0.1139926798 4.3172448492 1.5725200176 50.8943313830 2.5424859061 0.1098730033 0.0047695588 -0.0024602234 0.0002091590 -0.0000227300
9.6433333333 3573.6232752215 3493.7020523615 3587.4006579915 4000.0000000000 4000.0000000000 4000.0000000000 0.0000771101 -0.0000877132 0.0000102018 0.5516018276 -0.0003043801 0.0068147473 -0.0246450089 0.8738257617 -0.0018857928 -0.0022270521 0.0042201012 0.0000001205 0.0000000726 0.0000965107 0.0001723555 -0.0008742859 -0.0009027310 0.6569717205 -0.5504277996 -0.1098747828 4.3249871427 1.5723680258 50.8907557989 2.5435434368 0.1094463621 0.0047615389 -0.0024568540 0.0002096973 -0.0000229248
9.6450000000 3574.0917783363 3494.2592070713 3587.8488686861 4000.0000000000 4000.0000000000 4000.0000000000 0.0000746805 -0.0000856841 0.0000106031 0.5516131858 -0.0002926966 0.0068205691 -0.0247330654 0.8738214046 -0.0018801570 -0.0022361902 0.0042439713 0.0000001249 0.0000000770 0.0000893424 0.0001653858 -0.0008716457 -0.0009000992 0.6548605954 -0.5531908885 -0.1057604153 4.3327422428 1.5722163916 50.8872044419 2.5445980981 0.1090226163 0.0047535179 -0.0024534727 0.0002102364 -0.0000231198
9.6466666667 3574.5602325056 3494.8163061462 3588.2970334547 4000.0000000000 4000.0000000000 4000.0000000000 0.0000722449 -0.0000836481 0.0000110036 0.5516245537 -0.0002810154 0.0068263448 -0.0248213385 0.8738170296 -0.0018745120 -0.0022453582 0.0042678497 0.0000001292 0.0000000814 0.0000821574 0.0001583974 -0.0008690044 -0.0008974666 0.6527473635 -0.5559567016 -0.1016496613 4.3405102117 1.5720647573 50.8836767181 2.5456523210 0.1086018003 0.0047454958 -0.0024500793 0.0002107763 -0.0000233149
9.6483333333 3575.0286377402 3495.3733495906 3588.7451523159 4000.0000000000 4000.0000000000 4000.0000000000 0.0000698033 -0.0000816049 0.0000114031 0.5516359312 -0.0002693367 0.0068320776 -0.0249098293 0.8738126366 -0.0018688577 -0.0022545558 0.0042917369 0.0000001336 0.0000000859 0.0000749544 0.0001513905 -0.0008663620 -0.0008948334 0.6506326089 -0.5587252463 -0.0975426870 4.3482911124 1.5719131231 50.8801740092 2.5467061034 0.1081839485 0.0047374729 -0.0024466738 0.0002113171 -0.0000235103
9.6500000000 3575.4969940510 3495.9303374089 3589.1932252883 4000.0000000000 4000.0000000000 4000.0000000000 0.0000673555 -0.0000795546 0.0000118017 0.5516473182 -0.0002576605 0.0068377711 -0.0249985318 0.8738082254 -0.0018631941 -0.0022637827 0.0043156332 0.0000001380 0.0000000903 0.0000677356 0.0001443650 -0.0008637184 -0.0008921994 0.6485156851 -0.5614965315 -0.0934394660 4.3560850073 1.5717614889 50.8766957238 2.5477594431 0.1077690957 0.0047294491 -0.0024432563 0.0002118587 -0.0000237059
9.6516666667 3575.9653014491 3496.4872696054 3589.6412523905 4000.0000000000 4000.0000000000 4000.0000000000 0.0000649016 -0.0000774969 0.0000121991 0.5516587148 -0.0002459868 0.0068434287 -0.0250874468 0.8738037962 -0.0018575211 -0.0022730385 0.0043395389 0.0000001423 0.0000000947 0.0000604993 0.0001373212 -0.0008610736 -0.0008895646 0.6463966642 -0.5642705647 -0.0893400851 4.3638919602 1.5716099739 50.8732423220 2.5488115284 0.1073572768 0.0047214246 -0.0024398266 0.0002124012 -0.0000239018
9.6533333333 3576.4335599452 3497.0441461846 3590.0892336411 4000.0000000000 4000.0000000000 4000.0000000000 0.0000624415 -0.0000754318 0.0000125953 0.5516701207 -0.0002343158 0.0068490544 -0.0251765680 0.8737993488 -0.0018518387 -0.0022823229 0.0043634545 0.0000001467 0.0000000991 0.0000532477 0.0001302592 -0.0008584276 -0.0008869290 0.6442759151 -0.5670473535 -0.0852446701 4.3717120351 1.5714584589 50.8698144066 2.5498631671 0.1069485271 0.0047133994 -0.0024363846 0.0002129445 -0.0000240978
9.6550000000 3576.9017695503 3497.6009671509 3590.5371690586 4000.0000000000 4000.0000000000 4000.0000000000 0.0000599753 -0.0000733592 0.0000129903 0.5516815361 -0.0002226475 0.0068546521 -0.0252658959 0.8737948832 -0.0018461468 -0.0022916359 0.0043873805 0.0000001510 0.0000001036 0.0000459791 0.0001231792 -0.0008557802 -0.0008842925 0.6421532180 -0.5698269064 -0.0811532625 4.3795452960 1.5713068247 50.8664119890 2.5509151663 0.1065428819 0.0047053736 -0.0024329305 0.0002134887 -0.0000242941
9.6566666667 3577.3699302753 3498.1577325085 3590.9850586615 4000.0000000000 4000.0000000000 4000.0000000000 0.0000575029 -0.0000712789 0.0000133838 0.5516929607 -0.0002109819 0.0068602259 -0.0253554220 0.8737903993 -0.0018404454 -0.0023009768 0.0044113170 0.0000001553 0.0000001080 0.0000386964 0.0001160812 -0.0008531316 -0.0008816551 0.6400283046 -0.5726092314 -0.0770658966 4.3873918077 1.5711554289 50.8630353276 2.5519650962 0.1061403768 0.0046973473 -0.0024294640 0.0002140337 -0.0000244905
9.6583333333 3577.8380421313 3498.7144422619 3591.4329024685 4000.0000000000 4000.0000000000 4000.0000000000 0.0000550244 -0.0000691909 0.0000137760 0.5517043946 -0.0001993190 0.0068657800 -0.0254451483 0.8737858970 -0.0018347346 -0.0023103453 0.0044352648 0.0000001596 0.0000001124 0.0000313969 0.0001089656 -0.0008504815 -0.0008790168 0.6379015878 -0.5753943361 -0.0729826937 4.3952516355 1.5710041523 50.8596848874 2.5530137646 0.1057410477 0.0046893205 -0.0024259852 0.0002145796 -0.0000246872
9.6600000000 3578.3061051290 3499.2710964154 3591.8807004980 4000.0000000000 4000.0000000000 4000.0000000000 0.0000525396 -0.0000670950 0.0000141665 0.5517158378 -0.0001876589 0.0068713190 -0.0255350716 0.8737813763 -0.0018290141 -0.0023197415 0.0044592243 0.0000001638 0.0000001168 0.0000240821 0.0001018324 -0.0008478300 -0.0008763776 0.6357729358 -0.5781822290 -0.0689037063 4.4031248448 1.5708525181 50.8563605694 2.5540644041 0.1053449306 0.0046812932 -0.0024224940 0.0002151264 -0.0000248841
9.6616666667 3578.7741192795 3499.8276949736 3592.3284527686 4000.0000000000 4000.0000000000 4000.0000000000 0.0000500486 -0.0000649912 0.0000145554 0.5517272902 -0.0001760017 0.0068768475 -0.0256251880 0.8737768372 -0.0018232840 -0.0023291649 0.0044831954 0.0000001681 0.0000001212 0.0000167525 0.0000946818 -0.0008451771 -0.0008737373 0.6336421922 -0.5809729181 -0.0648289787 4.4110115018 1.5707011223 50.8530632333 2.5551129689 0.1049520619 0.0046732656 -0.0024189905 0.0002156740 -0.0000250812
9.6633333333 3579.2420845937 3500.3842379406 3592.7761592987 4000.0000000000 4000.0000000000 4000.0000000000 0.0000475513 -0.0000628794 0.0000149426 0.5517387518 -0.0001643473 0.0068823704 -0.0257154883 0.8737722796 -0.0018175443 -0.0023386151 0.0045071788 0.0000001723 0.0000001255 0.0000094099 0.0000875141 -0.0008425226 -0.0008710959 0.6315098997 -0.5837664115 -0.0607586345 4.4189116728 1.5705498457 50.8497933264 2.5561602662 0.1045624781 0.0046652377 -0.0024154744 0.0002162226 -0.0000252786
9.6650000000 3579.7100010825 3500.9407253209 3593.2238201069 4000.0000000000 4000.0000000000 4000.0000000000 0.0000450479 -0.0000607593 0.0000153280 0.5517502226 -0.0001526957 0.0068878926 -0.0258059739 0.8737677034 -0.0018117949 -0.0023480920 0.0045311750 0.0000001765 0.0000001299 0.0000020520 0.0000803295 -0.0008398666 -0.0008684535 0.6293753280 -0.5865627184 -0.0566926653 4.4268254241 1.5703984499 50.8465501023 2.5572079099 0.1041762159 0.0046572094 -0.0024119458 0.0002167720 -0.0000254761
9.6666666667 3580.1778687569 3501.4971571188 3593.6714352116 4000.0000000000 4000.0000000000 4000.0000000000 0.0000425381 -0.0000586310 0.0000157115 0.5517617026 -0.0001410469 0.0068934194 -0.0258966370 0.8737631086 -0.0018060357 -0.0023575952 0.0045551842 0.0000001807 0.0000001343 -0.0000053187 0.0000731282 -0.0008372090 -0.0008658099 0.6272388367 -0.5893618463 -0.0526311619 4.4347528234 1.5702472925 50.8433347598 2.5582534744 0.1037933124 0.0046491808 -0.0024084047 0.0002173222 -0.0000256739
9.6683333333 3580.6456876278 3502.0535333387 3594.1190046312 4000.0000000000 4000.0000000000 4000.0000000000 0.0000400221 -0.0000564943 0.0000160929 0.5517731918 -0.0001294010 0.0068989562 -0.0259874770 0.8737584951 -0.0018002668 -0.0023671244 0.0045792071 0.0000001848 0.0000001386 -0.0000127037 0.0000659104 -0.0008345496 -0.0008631651 0.6250999377 -0.5921638037 -0.0485741435 4.4426939382 1.5700960159 50.8401464134 2.5592993807 0.1034138049 0.0046411519 -0.0024048510 0.0002178734 -0.0000258719
9.6700000000 3581.1134577063 3502.6098539850 3594.5665283842 4000.0000000000 4000.0000000000 4000.0000000000 0.0000374997 -0.0000543491 0.0000164722 0.5517846903 -0.0001177578 0.0069045085 -0.0260784837 0.8737538630 -0.0017944881 -0.0023766795 0.0046032437 0.0000001890 0.0000001429 -0.0000200999 0.0000586764 -0.0008318887 -0.0008605192 0.6229593975 -0.5949685977 -0.0445217257 4.4506488370 1.5699448586 50.8369868282 2.5603440115 0.1030377311 0.0046331227 -0.0024012847 0.0002184255 -0.0000260701
9.6716666667 3581.5811790033 3503.1661190621 3595.0140064892 4000.0000000000 4000.0000000000 4000.0000000000 0.0000349711 -0.0000521954 0.0000168494 0.5517961979 -0.0001061175 0.0069100820 -0.0261696579 0.8737492120 -0.0017886995 -0.0023862605 0.0046272945 0.0000001931 0.0000001472 -0.0000275101 0.0000514265 -0.0008292260 -0.0008578719 0.6208169781 -0.5977762375 -0.0404739394 4.4586175878 1.5697935820 50.8338556337 2.5613889789 0.1026651286 0.0046250932 -0.0023977058 0.0002189784 -0.0000262685
9.6733333333 3582.0488515297 3503.7223285743 3595.4614389643 4000.0000000000 4000.0000000000 4000.0000000000 0.0000324361 -0.0000500329 0.0000172243 0.5518077149 -0.0000944799 0.0069156828 -0.0262609948 0.8737445422 -0.0017829010 -0.0023958668 0.0046513596 0.0000001971 0.0000001515 -0.0000349324 0.0000441610 -0.0008265617 -0.0008552233 0.6186724268 -0.6005867319 -0.0364308125 4.4666002595 1.5696425438 50.8307532021 2.5624318599 0.1022960356 0.0046170634 -0.0023941141 0.0002195322 -0.0000264672
9.6750000000 3582.5164752966 3504.2784825261 3595.9088258282 4000.0000000000 4000.0000000000 4000.0000000000 0.0000298948 -0.0000478617 0.0000175968 0.5518192411 -0.0000828450 0.0069213170 -0.0263524857 0.8737398536 -0.0017770927 -0.0024054986 0.0046754396 0.0000002012 0.0000001558 -0.0000423654 0.0000368801 -0.0008238955 -0.0008525734 0.6165259712 -0.6034000889 -0.0323924103 4.4745969213 1.5694912672 50.8276795462 2.5634758790 0.1019304904 0.0046090332 -0.0023905096 0.0002200870 -0.0000266660
9.6766666667 3582.9840503150 3504.8345809217 3596.3561670991 4000.0000000000 4000.0000000000 4000.0000000000 0.0000273472 -0.0000456815 0.0000179669 0.5518307768 -0.0000712127 0.0069269908 -0.0264441251 0.8737351461 -0.0017712743 -0.0024151557 0.0046995343 0.0000002052 0.0000001601 -0.0000498093 0.0000295842 -0.0008212277 -0.0008499221 0.6143772637 -0.6062163170 -0.0283587579 4.4826076427 1.5693402290 50.8246351767 2.5645178077 0.1015685317 0.0046010027 -0.0023868924 0.0002206427 -0.0000268651
9.6783333333 3583.4515765958 3505.3906237656 3596.8034627956 4000.0000000000 4000.0000000000 4000.0000000000 0.0000247932 -0.0000434924 0.0000183344 0.5518423219 -0.0000595830 0.0069327107 -0.0265359133 0.8737304195 -0.0017654460 -0.0024248379 0.0047236443 0.0000002092 0.0000001643 -0.0000572654 0.0000222735 -0.0008185580 -0.0008472694 0.6122267666 -0.6090354241 -0.0243299191 4.4906324941 1.5691891909 50.8216204805 2.5655592569 0.1012101985 0.0045929717 -0.0023832624 0.0002211992 -0.0000270644
9.6800000000 3583.9190541500 3505.9466110621 3597.2507129358 4000.0000000000 4000.0000000000 4000.0000000000 0.0000222328 -0.0000412942 0.0000186992 0.5518538765 -0.0000479557 0.0069384836 -0.0266278390 0.8737256740 -0.0017596077 -0.0024345454 0.0047477698 0.0000002132 0.0000001685 -0.0000647303 0.0000149485 -0.0008158865 -0.0008446152 0.6100744957 -0.6118574194 -0.0203059268 4.4986715455 1.5690380335 50.8186358944 2.5666010297 0.1008555300 0.0045849403 -0.0023796195 0.0002217567 -0.0000272639
9.6816666667 3584.3864829887 3506.5025428157 3597.6979175383 4000.0000000000 4000.0000000000 4000.0000000000 0.0000196660 -0.0000390867 0.0000190614 0.5518654407 -0.0000363309 0.0069443162 -0.0267199001 0.8737209094 -0.0017537593 -0.0024442779 0.0047719106 0.0000002171 0.0000001727 -0.0000722058 0.0000076095 -0.0008132132 -0.0008419595 0.6079201201 -0.6146823118 -0.0162868016 4.5067248676 1.5688871145 50.8156815895 2.5676407065 0.1005045657 0.0045769083 -0.0023759637 0.0002223151 -0.0000274637
9.6833333333 3584.8538631229 3507.0584190307 3598.1450766213 4000.0000000000 4000.0000000000 4000.0000000000 0.0000170929 -0.0000368700 0.0000194207 0.5518770147 -0.0000247084 0.0069502157 -0.0268120888 0.8737161257 -0.0017479008 -0.0024540357 0.0047960673 0.0000002210 0.0000001769 -0.0000796901 0.0000002568 -0.0008105380 -0.0008393023 0.6057638976 -0.6175101098 -0.0122725835 4.5147925313 1.5687360764 50.8127577092 2.5686807020 0.1001573455 0.0045688757 -0.0023722949 0.0002228745 -0.0000276637
9.6850000000 3585.3211945636 3507.6142397114 3598.5921902032 4000.0000000000 4000.0000000000 4000.0000000000 0.0000145134 -0.0000346439 0.0000197771 0.5518885984 -0.0000130880 0.0069561893 -0.0269043989 0.8737113228 -0.0017420322 -0.0024638186 0.0048202396 0.0000002248 0.0000001810 -0.0000871829 -0.0000071093 -0.0008078611 -0.0008366435 0.6036056839 -0.6203408223 -0.0082632935 4.5228746081 1.5685851574 50.8098647906 2.5697194027 0.0998139096 0.0045608423 -0.0023686132 0.0002234347 -0.0000278639
9.6866666667 3585.7884773218 3508.1700048623 3599.0392583022 4000.0000000000 4000.0000000000 4000.0000000000 0.0000119274 -0.0000324083 0.0000201306 0.5519001921 -0.0000014698 0.0069622445 -0.0269968221 0.8737065007 -0.0017361534 -0.0024736267 0.0048444278 0.0000002287 0.0000001852 -0.0000946832 -0.0000144882 -0.0008051823 -0.0008339831 0.6014451922 -0.6231744580 -0.0042589524 4.5309711697 1.5684343576 50.8070025654 2.5707568068 0.0994742984 0.0045528081 -0.0023649185 0.0002239959 -0.0000280643
9.6883333333 3586.2557114085 3508.7257144878 3599.4862809367 4000.0000000000 4000.0000000000 4000.0000000000 0.0000093350 -0.0000301631 0.0000204809 0.5519117959 0.0000101466 0.0069683889 -0.0270893556 0.8737016593 -0.0017302644 -0.0024834604 0.0048686319 0.0000002325 0.0000001893 -0.0001021920 -0.0000218796 -0.0008025016 -0.0008313210 0.5992831453 -0.6260110249 -0.0002595834 4.5390822887 1.5682833195 50.8041720914 2.5717953261 0.0991385529 0.0045447730 -0.0023612107 0.0002245580 -0.0000282649
