tof posE posN posU tgtE tgtN tgtU alpha beta lethality
1.0700000000 171.4268438405 0.0000000000 121.5633411810 6000.0000000000 6000.0000000000 6000.0000000000 0.0001891862 0.0000000000 0
1.0800000000 174.8955201369 0.0000000000 123.9716470974 6000.0000000000 6000.0000000000 6000.0000000000 0.0001872934 0.0000000000 0
1.0900000000 178.4000766711 0.0000000000 126.4038920390 6000.0000000000 6000.0000000000 6000.0000000000 0.0001854382 0.0000000000 0
1.1000000000 181.9405236110 0.0000000000 128.8600731281 6000.0000000000 6000.0000000000 6000.0000000000 0.0001836196 0.0000000000 0
1.1100000000 185.5168709530 0.0000000000 131.3401874618 6000.0000000000 6000.0000000000 6000.0000000000 0.0001818365 0.0000000000 0
1.1200000000 189.1291285239 0.0000000000 133.8442321113 6000.0000000000 6000.0000000000 6000.0000000000 0.0001800879 0.0000000000 0
1.1300000000 192.7773059833 0.0000000000 136.3722041224 6000.0000000000 6000.0000000000 6000.0000000000 0.0001783729 0.0000000000 0
1.1400000000 196.4614128266 0.0000000000 138.9241005152 6000.0000000000 6000.0000000000 6000.0000000000 0.0001766905 0.0000000000 0
1.1500000000 200.1814583922 0.0000000000 141.4999182877 6000.0000000000 6000.0000000000 6000.0000000000 0.0001750398 0.0000000000 0
1.1600000000 203.9374518591 0.0000000000 144.0996544128 6000.0000000000 6000.0000000000 6000.0000000000 0.0001734199 0.0000000000 0
1.1700000000 207.7294022561 0.0000000000 146.7233058426 6000.0000000000 6000.0000000000 6000.0000000000 0.0001718299 0.0000000000 0
1.1800000000 211.5573184615 0.0000000000 149.3708695071 6000.0000000000 6000.0000000000 6000.0000000000 0.0001702691 0.0000000000 0
1.1900000000 215.4212092076 0.0000000000 152.0423423156 6000.0000000000 6000.0000000000 6000.0000000000 0.0001687368 0.0000000000 0
1.2000000000 219.3210830833 0.0000000000 154.7377211571 6000.0000000000 6000.0000000000 6000.0000000000 0.0001672320 0.0000000000 0
1.2100000000 223.2569485379 0.0000000000 157.4570029013 6000.0000000000 6000.0000000000 6000.0000000000 0.0001657542 0.0000000000 0
1.2200000000 227.2288138837 0.0000000000 160.2001843998 6000.0000000000 6000.0000000000 6000.0000000000 0.0001643026 0.0000000000 0
1.2300000000 231.2366873013 0.0000000000 162.9672624870 6000.0000000000 6000.0000000000 6000.0000000000 0.0001628764 0.0000000000 0
1.2400000000 235.2805768445 0.0000000000 165.7582339837 6000.0000000000 6000.0000000000 6000.0000000000 0.0001614752 0.0000000000 0
1.2500000000 239.3604904377 0.0000000000 168.5730956933 6000.0000000000 6000.0000000000 6000.0000000000 0.0001600982 0.0000000000 0
1.2600000000 243.4764358838 0.0000000000 171.4118444056 6000.0000000000 6000.0000000000 6000.0000000000 0.0001587448 0.0000000000 0
1.2700000000 247.6284208668 0.0000000000 174.2744768984 6000.0000000000 6000.0000000000 6000.0000000000 0.0001574144 0.0000000000 0
1.2800000000 251.8164529538 0.0000000000 177.1609899369 6000.0000000000 6000.0000000000 6000.0000000000 0.0001561066 0.0000000000 0
1.2900000000 256.0405395998 0.0000000000 180.0713802764 6000.0000000000 6000.0000000000 6000.0000000000 0.0001548206 0.0000000000 0
1.3000000000 260.3006881500 0.0000000000 183.0056446616 6000.0000000000 6000.0000000000 6000.0000000000 0.0001535560 0.0000000000 0
1.3100000000 264.5969058465 0.0000000000 185.9637798318 6000.0000000000 6000.0000000000 6000.0000000000 0.0001523123 0.0000000000 0
1.3200000000 268.9291998281 0.0000000000 188.9457825186 6000.0000000000 6000.0000000000 6000.0000000000 0.0001510889 0.0000000000 0
1.3300000000 273.2975771332 0.0000000000 191.9516494471 6000.0000000000 6000.0000000000 6000.0000000000 0.0001498854 0.0000000000 0
1.3400000000 277.7020447058 0.0000000000 194.9813773390 6000.0000000000 6000.0000000000 6000.0000000000 0.0001487013 0.0000000000 0
1.3500000000 282.1426093967 0.0000000000 198.0349629123 6000.0000000000 6000.0000000000 6000.0000000000 0.0001475362 0.0000000000 0
1.3600000000 286.6192775832 0.0000000000 201.1124026185 6000.0000000000 6000.0000000000 6000.0000000000 0.0001463896 0.0000000000 0
1.3700000000 291.1320551666 0.0000000000 204.2136926406 6000.0000000000 6000.0000000000 6000.0000000000 0.0001452511 0.0000000000 0
1.3800000000 295.6809403093 0.0000000000 207.3388239705 6000.0000000000 6000.0000000000 6000.0000000000 0.0001441304 0.0000000000 0
1.3900000000 300.2659308148 0.0000000000 210.4877874153 6000.0000000000 6000.0000000000 6000.0000000000 0.0001430273 0.0000000000 0
1.4000000000 304.8870241455 0.0000000000 213.6605736092 6000.0000000000 6000.0000000000 6000.0000000000 0.0001419412 0.0000000000 0
1.4100000000 309.5442174223 0.0000000000 216.8571730120 6000.0000000000 6000.0000000000 6000.0000000000 0.0001408719 0.0000000000 0
1.4200000000 314.2375074227 0.0000000000 220.0775759077 6000.0000000000 6000.0000000000 6000.0000000000 0.0001398189 0.0000000000 0
1.4300000000 318.9668905789 0.0000000000 223.3217724020 6000.0000000000 6000.0000000000 6000.0000000000 0.0001387818 0.0000000000 0
1.4400000000 323.7323629853 0.0000000000 226.5897524267 6000.0000000000 6000.0000000000 6000.0000000000 0.0001377604 0.0000000000 0
1.4500000000 328.5339203910 0.0000000000 229.8815057343 6000.0000000000 6000.0000000000 6000.0000000000 0.0001367543 0.0000000000 0
1.4600000000 333.3715582049 0.0000000000 233.1970219005 6000.0000000000 6000.0000000000 6000.0000000000 0.0001357631 0.0000000000 0
1.4700000000 338.2452714897 0.0000000000 236.5362903195 6000.0000000000 6000.0000000000 6000.0000000000 0.0001347866 0.0000000000 0
1.4800000000 343.1550549671 0.0000000000 239.8993002070 6000.0000000000 6000.0000000000 6000.0000000000 0.0001338244 0.0000000000 0
1.4900000000 348.1009030134 0.0000000000 243.2860405962 6000.0000000000 6000.0000000000 6000.0000000000 0.0001328763 0.0000000000 0
1.5000000000 353.0828096644 0.0000000000 246.6965003411 6000.0000000000 6000.0000000000 6000.0000000000 0.0001319418 0.0000000000 0
1.5100000000 358.1007686122 0.0000000000 250.1306681132 6000.0000000000 6000.0000000000 6000.0000000000 0.0001310208 0.0000000000 0
1.5200000000 363.1547732034 0.0000000000 253.5885324003 6000.0000000000 6000.0000000000 6000.0000000000 0.0001301130 0.0000000000 0
1.5300000000 368.2448164446 0.0000000000 257.0700815089 6000.0000000000 6000.0000000000 6000.0000000000 0.0001292180 0.0000000000 0
1.5400000000 373.3708909943 0.0000000000 260.5753035590 6000.0000000000 6000.0000000000 6000.0000000000 0.0001283357 0.0000000000 0
1.5500000000 378.5329891709 0.0000000000 264.1041864880 6000.0000000000 6000.0000000000 6000.0000000000 0.0001274658 0.0000000000 0
1.5600000000 383.7311029438 0.0000000000 267.6567180450 6000.0000000000 6000.0000000000 6000.0000000000 0.0001266080 0.0000000000 0
1.5700000000 388.9652239435 0.0000000000 271.2328857967 6000.0000000000 6000.0000000000 6000.0000000000 0.0001257621 0.0000000000 0
1.5800000000 394.2353434544 0.0000000000 274.8326771220 6000.0000000000 6000.0000000000 6000.0000000000 0.0001249279 0.0000000000 0
1.5900000000 399.5414524205 0.0000000000 278.4560792154 6000.0000000000 6000.0000000000 6000.0000000000 0.0001241051 0.0000000000 0
1.6000000000 404.8835414371 0.0000000000 282.1030790814 6000.0000000000 6000.0000000000 6000.0000000000 0.0001232935 0.0000000000 0
1.6100000000 410.2616007571 0.0000000000 285.7736635373 6000.0000000000 6000.0000000000 6000.0000000000 0.0001224928 0.0000000000 0
1.6200000000 415.6756202889 0.0000000000 289.4678192120 6000.0000000000 6000.0000000000 6000.0000000000 0.0001217031 0.0000000000 0
1.6300000000 421.1255878854 0.0000000000 293.1855313774 6000.0000000000 6000.0000000000 6000.0000000000 0.0001209240 0.0000000000 0
1.6400000000 426.6114899055 0.0000000000 296.9267843326 6000.0000000000 6000.0000000000 6000.0000000000 0.0001201553 0.0000000000 0
1.6500000000 432.1333123576 0.0000000000 300.6915621830 6000.0000000000 6000.0000000000 6000.0000000000 0.0001193969 0.0000000000 0
1.6600000000 437.6910409054 0.0000000000 304.4798488450 6000.0000000000 6000.0000000000 6000.0000000000 0.0001186484 0.0000000000 0
1.6700000000 443.2846608632 0.0000000000 308.2916280421 6000.0000000000 6000.0000000000 6000.0000000000 0.0001179099 0.0000000000 0
1.6800000000 448.9141571960 0.0000000000 312.1268833036 6000.0000000000 6000.0000000000 6000.0000000000 0.0001171791 0.0000000000 0
1.6900000000 454.5795143819 0.0000000000 315.9855978870 6000.0000000000 6000.0000000000 6000.0000000000 0.0001164571 0.0000000000 0
