tof posE posN posU tgtE tgtN tgtU normComm normAch pitchRate thetaRate pitchDefl alpha theta sideComm sideAch yawRate psiRate yawDefl beta psi rollComm phiRate rollRate rollDefl roll seekPitchErr seekYawErr staticMargin mach
0.0380000000 0.0803597953 0.0141696001 0.0612034704 3000.0000000000 0.0000000000 3000.0000000000 0.0004350684 -0.7657800039 -0.0005906905 -0.0005906905 -0.0012209436 2.7670980291 39.9999949103 -0.0003707051 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 -0.0000000000 10.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000006678 -0.0000013835 1.1121865927 0.0166163483
0.0390000000 0.0852008130 0.0150232021 0.0649458003 3000.0000000000 0.0000000000 3000.0000000000 0.0004728139 -0.7657608313 -0.0006498045 -0.0006498045 -0.0012836538 2.7179112763 39.9999942900 -0.0004053963 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 -0.0000000000 10.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000007069 -0.0000014681 1.1169305137 0.0173753334
0.0400000000 0.0902519775 0.0159138587 0.0688573812 3000.0000000000 0.0000000000 3000.0000000000 0.0005130900 -0.7657407371 -0.0007132459 -0.0007132459 -0.0013475211 2.6698658291 39.9999936085 -0.0004426463 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 -0.0000000000 10.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000007475 -0.0000015564 1.1216537992 0.0181549246
0.0410000000 0.0955185856 0.0168425038 0.0729427269 3000.0000000000 0.0000000000 3000.0000000000 0.0005560119 -0.7657197041 -0.0007812333 -0.0007812333 -0.0014125672 2.6229721775 39.9999928612 -0.0004825858 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 -0.0000000000 10.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000007897 -0.0000016485 1.1263511673 0.0189551310
0.0420000000 0.1010059367 0.0178100718 0.0772063526 3000.0000000000 0.0000000000 3000.0000000000 0.0006016976 -0.7656977158 -0.0008539909 -0.0008539909 -0.0014788120 2.5772323287 39.9999920436 -0.0005253486 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 -0.0000000000 10.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000008334 -0.0000017446 1.1310180997 0.0197759616
0.0430000000 0.1067193319 0.0188174976 0.0816527755 3000.0000000000 0.0000000000 3000.0000000000 0.0006502677 -0.7656747566 -0.0009317489 -0.0009317489 -0.0015462740 2.5326414034 39.9999911508 -0.0005710725 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 -0.0000000000 10.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000008786 -0.0000018448 1.1356507446 0.0206174255
0.0440000000 0.1126640746 0.0198657161 0.0862865147 3000.0000000000 0.0000000000 3000.0000000000 0.0007018456 -0.7656508116 -0.0010147429 -0.0010147429 -0.0016149699 2.4891889716 39.9999901775 -0.0006198984 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 -0.0000000000 10.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000009255 -0.0000019490 1.1402458331 0.0214795317
0.0450000000 0.1188454704 0.0209556630 0.0911120911 3000.0000000000 0.0000000000 3000.0000000000 0.0007565572 -0.7656258671 -0.0011032145 -0.0011032145 -0.0016849151 2.4468601688 39.9999891185 -0.0006719710 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 -0.0000000000 10.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000009741 -0.0000020575 1.1448006053 0.0223622889
0.0460000000 0.1252688269 0.0220882740 0.0961340272 3000.0000000000 0.0000000000 3000.0000000000 0.0008145314 -0.7655999100 -0.0011974109 -0.0011974109 -0.0017561239 2.4056366284 39.9999879682 -0.0007274383 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 -0.0000000000 10.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000010243 -0.0000021703 1.1493127475 0.0232657061
0.0470000000 0.1319394539 0.0232644855 0.1013568477 3000.0000000000 0.0000000000 3000.0000000000 0.0008758998 -0.7655729284 -0.0012975852 -0.0012975852 -0.0018286092 2.3654972573 39.9999867207 -0.0007864522 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 -0.0000000000 10.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000010762 -0.0000022875 1.1537803364 0.0241897921
