1 aimc11_3.asc Terminal guidance against 3 g target ' Missile AIM ' Nov 30 2022 22:16:57
  0  0 76
time            vmach           pdynmc          psiblx          thtblx          
phiblx          alppx           phipx           alphax          betax           
erq             etbl            ppx             qqx             rrx             
SBEL1           SBEL2           SBEL3           track           VBEL1           
VBEL2           VBEL3           dvbe            hbe             psivlx          
thtvlx          anx             ayx             dts             vmass           
thrust          ai11            ai33            stmarg          realq1          
realq2          wnq             zetq            gavail          gmax            
dbt             ththbx          phihbx          EAHH1           EAHH2           
EAHH3           thtpbx          psipbx          sigdpy          sigdpz          
ancomx          alcomx          apny            adely           all             
tgoc            dtbc            dvtbc           psiobcx         thtobcx         
phicomx         dpcx            dqcx            drcx            dpx             
dqx             drx             delx1           ddx1            miss            
etax            zetx            etacx           zetcx           detas           
dzeta           
-4.08562        0.296424        -5.9798         7990.26         56.2951         
0               0.202           44.3618         1.419           0               
0               12.7127         0.0705592       42.3594         50              
624.917         26.1442         84.3592         0               4.99183e-05     
0.00123284      2.48227         26.0343         -0.00157895     -0.0122628      
0.289498        -5.90593        -3.55755        -2.31038        -5.90593        
0               0               0               0               0               
0               -0.0876247      -0.211781       2.59918         -0.0872628      
-0.21146        2.59658         -2.72078        -0.183904       0               
0               0               0               0               0               
0               
9.3             1.62225         170945          -30.2513        -3.57749        
2.20689         6.49712         87.2533         0.312687        6.48962         
-5.87591e-08    2.03489e-07     0.0767421       -0.755225       -6.15426        
7314.13         -823.525        -735.586        7407.63         499.698         
-219.989        39.2751         547.39          735.586         -23.7611        
-4.11449        0.294254        -5.97106        7982.38         56.2951         
0               0.202           44.3618         1.42562         0               
0               12.7003         0.0705183       42.3685         50              
590.937         26.4196         84.343          0               5.15159e-05     
0.00122784      2.51375         26.3083         -0.00159084     -0.0122159      
0.286494        -5.88666        -3.5305         -2.31773        -5.88666        
0               0               0               0               0               
0               -0.0888344      -0.212819       2.60828         -0.088508       
-0.212548       2.60575         -2.72979        -0.177248       0               
0               0               0               0               0               
0               
9.35            1.61459         169376          -30.5597        -3.60367        
2.2285          6.52718         87.2692         0.312329        6.51973         
-5.78598e-08    2.00368e-07     0.0136713       -0.768175       -6.10403        
7339.03         -834.559        -733.62         7434.87         496.265         
-221.36         39.3659         544.82          733.62          -24.0394        
-4.14352        0.292082        -5.95925        7974.57         56.2951         
0               0.202           44.3618         1.43294         0               
0               12.6915         0.0704604       42.381          50              
557.166         26.693          84.3287         0               5.32012e-05     
0.00122227      2.54429         26.5803         -0.00160293     -0.0121624      
0.283647        -5.86525        -3.50165        -2.32479        -5.86525        
0               0               0               0               0               
0               -0.0899373      -0.213689       2.61728         -0.0896378      
-0.213459       2.61477         -2.73859        -0.174939       0               
0               0               0               0               0               
0               
9.4             1.607           167826          -30.8655        -3.63048        
2.2471          6.55396         87.2836         0.311962        6.54657         
-5.69372e-08    1.97174e-07     -0.0431025      -0.780234       -6.05292        
7363.76         -845.661        -731.649        7461.97         492.844         
-222.718        39.4573         542.269         731.649         -24.3183        
-4.17272        0.289919        -5.94434        7966.8          56.2951         
0               0.202           44.3618         1.44095         0               
0               12.6862         0.070386        42.3968         50              
523.603         26.964          84.316          0               5.49545e-05     
0.00121603      2.57394         26.85           -0.00161485     -0.0121027      
0.281046        -5.84185        -3.47115        -2.33157        -5.84185        
0               0               0               0               0               
0               -0.0909502      -0.214451       2.62615         -0.0906755      
-0.214247       2.62369         -2.74726        -0.171234       0               
0               0               0               0               0               
0               
9.45            1.59946         166295          -31.1689        -3.65786        
2.26297         6.57766         87.2966         0.31161         6.5703          
-5.60632e-08    1.94142e-07     -0.0942126      -0.791377       -5.99954        
7388.32         -856.83         -729.674        7488.95         489.438         
-224.061        39.5494         539.738         729.674         -24.5979        
-4.20213        0.287894        -5.92817        7959.1          56.2951         
0               0.202           44.3618         1.45439         0               
0               12.7073         0.0701885       42.4132         50              
490.248         27.2327         84.3048         0               5.67886e-05     
0.00120916      2.60275         27.1175         -0.00162665     -0.0120363      
0.278692        -5.81614        -3.43887        -2.33786        -5.81614        
0               0               0               0               0               
0               -0.0918225      -0.215241       2.63852         -0.0916269      
-0.214946       2.63239         -2.75571        -0.232507       0               
0               0               0               0               0               
0               
9.5             1.59198         164784          -31.4617        -3.68683        
2.27684         6.59026         87.3118         0.310458        6.58298         
-5.06503e-08    1.75242e-07     -0.0840423      -0.831396       -5.67271        
7412.7          -868.067        -727.694        7515.8          486.047         
-225.39         39.642          537.228         727.694         -24.8781        
-4.2317         0.284673        -5.88756        7951.45         56.2951         
0               0.202           44.3618         1.53098         0               
0               13.0325         0.0686314       42.4085         50              
457.1           27.4911         84.2911         0               5.73914e-05     
0.00120621      2.63186         27.3746         -0.00163535     -0.0119891      
0.277258        -5.7928         -3.41195        -2.3412         -5.7928         
0               0               0               0               0               
0               -0.0920802      -0.21923        2.71922         -0.0919767      
-0.217949       2.69619         -2.82216        -1.80733        0               
0               0               0               0               0               
0               
9.55            1.58458         163294          -31.7542        -3.71683        
2.29137         6.6038          87.3338         0.308551        6.59662         
-5.45342e-08    1.89439e-07     -0.0921979      -0.825804       -6.0203         
7436.92         -879.369        -725.71         7542.53         482.684         
-226.686        39.7381         534.742         725.71          -25.1564        
-4.26173        0.279923        -5.84492        7943.85         56.2951         
0               0.202           44.3618         1.60548         0               
0               13.3397         0.0672328       42.4038         50              
424.158         27.7496         84.2751         0               6.0139e-05      
0.00119088      2.66207         27.6317         -0.00164261     -0.011902       
0.276295        -5.75864        -3.37393        -2.3448         -5.75864        
0               0               0               0               0               
0               -0.0923265      -0.222157       2.77338         -0.0922534      
-0.221545       2.76121         -2.8905         -0.959959       0               
0               0               0               0               0               
0               
9.6             1.57724         161823          -32.0635        -3.74559        
2.30893         6.634           87.357          0.307286        6.62691         
-5.94448e-08    2.05995e-07     0.011702        -0.823782       -6.20233        
7460.97         -890.735        -723.72         7569.13         479.337         
-227.966        39.8357         532.277         723.72          -25.4351        
-4.29203        0.276926        -5.83065        7936.31         56.2951         
0               0.202           44.3618         1.67474         0               
0               13.6133         0.0660288       42.3843         50              
391.422         28.0249         84.2619         0               6.13576e-05     
0.00118183      2.69255         27.9057         -0.00165378     -0.0117654      
0.274691        -5.71184        -3.32274        -2.3489         -5.71184        
0               0               0               0               0               
0               -0.0930847      -0.22486        2.81829         -0.0928105      
-0.223968       2.80488         -2.93603        -0.972126       0               
0               0               0               0               0               
0               
9.65            1.56996         160372          -32.3732        -3.77435        
2.33153         6.66398         87.3826         0.305702        6.657           
-5.79267e-08    2.00464e-07     0.0556309       -0.821534       -6.07631        
7484.86         -902.165        -721.726        7595.61         476.004         
-229.235        39.9346         529.834         721.726         -25.7146        
-4.32259        0.272837        -5.8108         7928.83         56.2951         
0               0.202           44.3618         1.74265         0               
0               13.8746         0.064924        42.3658         50              
358.89          28.3009         84.2442         0               6.22482e-05     
0.00118076      2.72528         28.1802         -0.00165765     -0.0117134      
0.274135        -5.68958        -3.29572        -2.35327        -5.68958        
0               0               0               0               0               
0               -0.0938735      -0.228177       2.8721          -0.0936981      
-0.227298       2.85636         -2.98996        -1.16404        0               
0               0               0               0               0               
0               
9.7             1.56275         158939          -32.6762        -3.80268        
2.35396         6.68723         87.3975         0.30503         6.6803          
-5.56277e-08    1.92615e-07     0.0511661       -0.805531       -5.97506        
7508.57         -913.658        -719.727        7621.96         472.689         
-230.487        40.0351         527.411         719.727         -25.9943        
-4.35344        0.270119        -5.78104        7921.41         56.2951         
0               0.202           44.3618         1.81047         0               
0               14.131          0.0638861       42.3542         50              
326.563         28.5702         84.2265         0               6.36358e-05     
0.00117838      2.75746         28.448          -0.00166975     -0.0116983      
0.271394        -5.67728        -3.27902        -2.35728        -5.67728        
0               0               0               0               0               
0               -0.0944915      -0.230952       2.92816         -0.0942958      
-0.230185       2.9127          -3.04859        -1.15416        0               
0               0               0               0               0               
0               
9.75            1.5556          157526          -32.9769        -3.83051        
2.37769         6.70854         87.4064         0.304963        6.70164         
-5.54262e-08    1.92041e-07     0.0996252       -0.80434        -5.9851         
7532.12         -925.214        -717.722        7648.2          469.393         
-231.719        40.1363         525.01          717.722         -26.2736        
-4.38447        0.268103        -5.75054        7914.04         56.2951         
0               0.202           44.3618         1.87722         0               
0               14.3778         0.0629247       42.3451         50              
294.44          28.8373         84.2085         0               6.39059e-05     
0.00117365      2.78974         28.7136         -0.00167597     -0.0116622      
0.270272        -5.65889        -3.25648        -2.36102        -5.65889        
0               0               0               0               0               
0               -0.0953543      -0.234127       2.98086         -0.0951006      
-0.233169       2.96647         -3.10454        -1.08481        0               
0               0               0               0               0               
0               
9.8             1.5485          156131          -33.2792        -3.85819        
2.40353         6.73154         87.4156         0.304931        6.72466         
-5.61195e-08    1.94447e-07     0.119337        -0.803345       -6.02321        
7555.51         -936.83         -715.713        7674.31         466.116         
-232.933        40.2384         522.629         715.713         -26.5528        
-4.4157         0.265747        -5.723          7906.73         56.2951         
0               0.202           44.3618         1.94227         0               
0               14.6122         0.0620408       42.335          50              
262.519         29.1061         84.1891         0               6.38419e-05     
0.0011703       2.82287         28.9808         -0.00167412     -0.0116187      
0.27109         -5.63873        -3.23212        -2.36477        -5.63873        
0               0               0               0               0               
0               -0.0962202      -0.23769        3.03125         -0.0959808      
-0.236685       3.01722         -3.15793        -1.0575         0               
0               0               0               0               0               
0               
9.85            1.54147         154754          -33.5831        -3.88541        
2.43054         6.7562          87.4218         0.305329        6.74933         
-5.66184e-08    1.96163e-07     0.146746        -0.795156       -6.04869        
7578.74         -948.507        -713.699        7700.3          462.856         
-234.129        40.3411         520.268         713.699         -26.8319        
-4.44712        0.26386         -5.69679        7899.48         56.2951         
0               0.202           44.3618         2.00571         0               
0               14.835          0.0612251       42.324          50              
230.801         29.3765         84.1699         0               6.29099e-05     
0.00117047      2.85617         29.2497         -0.00166965     -0.0115993      
0.272356        -5.62557        -3.21466        -2.3686         -5.62557        
0               0               0               0               0               
0               -0.0971661      -0.241378       3.08166         -0.0968821      
-0.240316       3.06748         -3.21091        -1.06627        0               
0               0               0               0               0               
0               
9.9             1.5345          153395          -33.8885        -3.91195        
2.45985         6.78239         87.4243         0.306221        6.77551         
-5.72574e-08    1.98413e-07     0.199874        -0.784143       -6.09002        
7601.8          -960.243        -711.679        7726.18         459.613         
-235.308        40.4442         517.928         711.679         -27.1111        
-4.4787         0.262392        -5.67104        7892.29         56.2951         
0               0.202           44.3618         2.06766         0               
0               15.0471         0.0604693       42.3123         50              
199.283         29.6484         84.15           0               6.04541e-05     
0.00117489      2.89003         29.5199         -0.00165665     -0.0116187      
0.275323        -5.6234         -3.20804        -2.37253        -5.6234         
0               0               0               0               0               
0               -0.0983011      -0.245497       3.13281         -0.0979655      
-0.244288       3.11841         -3.26473        -1.08811        0               
0               0               0               0               0               
0               
9.95            1.52759         152053          -34.1971        -3.93749        
2.49256         6.81186         87.4232         0.307693        6.80494         
-5.87722e-08    2.03743e-07     0.271104        -0.766437       -6.18536        
7624.7          -972.037        -709.654        7751.94         456.387         
-236.47         40.5474         515.607         709.654         -27.3902        
-4.51041        0.261321        -5.64719        7885.15         56.2951         
0               0.202           44.3618         2.12794         0               
0               15.2479         0.0597699       42.2981         50              
167.967         29.9232         84.1291         0               5.59753e-05     
0.00118562      2.92478         29.7931         -0.00163155     -0.0116885      
0.280668        -5.63552        -3.21544        -2.3767         -5.63552        
0               0               0               0               0               
0               -0.0996398      -0.250222       3.18492         -0.0992381      
-0.248827       3.17019         -3.31978        -1.11796        0               
0               0               0               0               0               
0               
10              1.52074         150728          -34.5123        -3.96144        
2.53032         6.84786         87.418          0.309968        6.84087         
-6.17773e-08    2.1428e-07      0.383803        -0.738856       -6.36219        
7647.44         -983.889        -707.624        7777.58         453.176         
-237.615        40.6503         513.305         707.624         -27.6695        
-4.54219        0.260834        -5.62762        7878.08         56.2951         
0               0.202           44.3618         2.18619         0               
0               15.4355         0.0591259       42.2786         50              
136.851         30.2042         84.1068         0               4.7832e-05      
0.00120811      2.96085         30.0724         -0.00158787     -0.0118427      
0.289556        -5.67143        -3.24608        -2.38131        -5.67143        
0               0               0               0               0               
0               -0.101322       -0.255837       3.23919         -0.100807       
-0.254149       3.22366         -3.377          -1.18202        0               
0               0               0               0               0               
0               
10.05           1.51394         149420          -34.8391        -3.98294        
2.576           6.89512         87.4082         0.313306        6.88803         
-6.71618e-08    2.33151e-07     0.557558        -0.695901       -6.66274        
7670.02         -995.798        -705.589        7803.11         449.981         
-238.745        40.7522         511.021         705.589         -27.949         
-4.574          0.261004        -5.61499        7871.06         56.2951         
0               0.202           44.3618         2.24195         0               
0               15.6072         0.0585374       42.2493         50              
105.935         30.4959         84.0823         0               3.2537e-05      
0.00125489      2.99912         30.3622         -0.00151005     -0.0121618      
0.30484         -5.75346        -3.32189        -2.38673        -5.75346        
0               0               0               0               0               
0               -0.103524       -0.262889       3.29853         -0.102843       
-0.260726       3.28115         -3.43904        -1.32247        0               
0               0               0               0               0               
0               
10.1            1.50718         148127          -35.1855        -4.00051        
2.63398         6.96153         87.3928         0.318231        6.95429         
-7.71302e-08    2.68145e-07     0.829659        -0.625217       -7.18874        
7692.44         -1007.76        -703.549        7828.52         446.798         
-239.863        40.8524         508.755         703.549         -28.2291        
-4.60575        0.262037        -5.61304        7864.11         56.2951         
0               0.202           44.3618         2.29447         0               
0               15.7586         0.0580072       42.203          50              
75.2177         30.8056         84.0545         0               3.82368e-07     
0.00136095      3.04083         30.6698         -0.00136143     -0.0128469      
0.333221        -5.93689        -3.49742        -2.39362        -5.93689        
0               0               0               0               0               
0               -0.106533       -0.272416       3.36917         -0.105584       
-0.269401       3.34765         -3.51147        -1.62865        0               
0               0               0               0               0               
0               
10.15           1.50048         146847          -35.5679        -4.01132        
2.71211         7.06272         87.3697         0.325764        7.05524         
-9.76184e-08    3.40092e-07     1.2888          -0.502982       -8.14775        
7714.7          -1019.78        -701.504        7853.82         443.623         
-240.97         40.9497         506.503         701.504         -28.5103        
-4.63731        0.264609        -5.63361        7857.21         56.2951         
0               0.202           44.3618         2.32896         0               
0               15.9109         0.0577644       42.1257         50              
44.6994         31.1475         84.0214         0               -8.82864e-05    
0.00167093      3.08825         31.0093         -0.0010187      -0.0145756      
0.397491        -6.40636        -3.95625        -2.4029         -6.40636        
0               0               0               0               0               
0               -0.110938       -0.285283       3.44627         -0.109512       
-0.281333       3.42539         -3.59721        -1.58441        0               
0               0               0               0               0               
0               
10.2            1.4938          145580          -36.0065        -4.01109        
2.82413         7.21796         87.3363         0.337223        7.21012         
-1.3339e-07     4.66118e-07     2.05221         -0.291399       -9.61762        
7736.8          -1031.86        -699.454        7879.01         440.448         
-242.077        41.0418         504.262         699.454         -28.7938        
-4.66846        0.267154        -5.67153        7850.38         56.2951         
0               0.202           44.3618         2.33673         0               
0               16.0585         0.0579212       41.9997         50              
14.3799         31.5348         83.9755         0               -0.000647159    
0.0037228       3.14671         31.3935         0.000288205     -0.0217319      
0.639489        -8.34983        -5.88393        -2.41675        -8.34983        
0               0               0               0               0               
0               -0.117651       -0.312974       3.62605         -0.115489       
-0.302069       3.55119         -3.73777        -5.09759        0               
0               0               0               0               0               
0               
10.224          1.49061         144975          -36.2561        -4.00326        
2.89659         7.33137         87.3087         0.34613         7.32324         
-1.78012e-07    6.27092e-07     2.63075         -0.039633       -11.5882        
7747.35         -1037.68        -698.469        7891.06         438.929         
-242.595        41.0856         503.189         698.469         -28.9293        
-4.68344        0.264972        -5.66058        7847.12         56.2951         
0               0.202           44.3618         2.32788         0               
0               16.1143         0.0581763       41.9041         50              
0.115388        31.6979         83.9517         0               -0.00427953     
0.0172194       0               0               0               0               
0.996286        -0.0504137      0               -0              -0.0504137      
0               0               0               0               0               
0               -0.122262       -0.349454       3.71497         -0.119411       
-0.325071       3.71032         -3.91598        -8.4109         0.160844        
0               0               0               0               0               
0               
10.224          1.49061         144975          -36.2561        -4.00326        
2.89659         7.33137         87.3087         0.34613         7.32324         
-1.78012e-07    6.27092e-07     2.63075         -0.039633       -11.5882        
7747.35         -1037.68        -698.469        7891.06         438.929         
-242.595        41.0856         503.189         698.469         -28.9293        
-4.68344        0.264972        -5.66058        7847.12         56.2951         
0               0.202           44.3618         2.32788         0               
0               16.1143         0.0581763       41.9041         50              
0.115388        31.6979         83.9517         0               -0.00427953     
0.0172194       0               0               0               0               
0.996286        -0.0504137      0               -0              -0.0504137      
0               0               0               0               0               
0               -0.122262       -0.349454       3.71497         -0.119411       
-0.325071       3.71032         -3.91598        -8.4109         0.160844        
0               0               0               0               0               
0               
10.224          1.49061         144975          -36.2561        -4.00326        
2.89659         7.33137         87.3087         0.34613         7.32324         
-1.78012e-07    6.27092e-07     2.63075         -0.039633       -11.5882        
7747.35         -1037.68        -698.469        7891.06         438.929         
-242.595        41.0856         503.189         698.469         -28.9293        
-4.68344        0.264972        -5.66058        7847.12         56.2951         
0               0.202           44.3618         2.32788         0               
0               16.1143         0.0581763       41.9041         50              
0.115388        31.6979         83.9517         0               -0.00427953     
0.0172194       0               0               0               0               
0.996286        -0.0504137      0               -0              -0.0504137      
0               0               0               0               0               
0               -0.122262       -0.349454       3.71497         -0.119411       
-0.325071       3.71032         -3.91598        -8.4109         0.160844        
0               0               0               0               0               
0               
10.224          1.49061         144975          -36.2561        -4.00326        
2.89659         7.33137         87.3087         0.34613         7.32324         
-1.78012e-07    6.27092e-07     2.63075         -0.039633       -11.5882        
7747.35         -1037.68        -698.469        7891.06         438.929         
-242.595        41.0856         503.189         698.469         -28.9293        
-4.68344        0.264972        -5.66058        7847.12         56.2951         
0               0.202           44.3618         2.32788         0               
0               16.1143         0.0581763       41.9041         50              
0.115388        31.6979         83.9517         0               -0.00427953     
0.0172194       0               0               0               0               
0.996286        -0.0504137      0               -0              -0.0504137      
0               0               0               0               0               
0               -0.122262       -0.349454       3.71497         -0.119411       
-0.325071       3.71032         -3.91598        -8.4109         0.160844        
0               0               0               0               0               
0               
10.224          1.49061         144975          -36.2561        -4.00326        
2.89659         7.33137         87.3087         0.34613         7.32324         
-1.78012e-07    6.27092e-07     2.63075         -0.039633       -11.5882        
7747.35         -1037.68        -698.469        7891.06         438.929         
-242.595        41.0856         503.189         698.469         -28.9293        
-4.68344        0.264972        -5.66058        7847.12         56.2951         
0               0.202           44.3618         2.32788         0               
0               16.1143         0.0581763       41.9041         50              
0.115388        31.6979         83.9517         0               -0.00427953     
0.0172194       0               0               0               0               
0.996286        -0.0504137      0               -0              -0.0504137      
0               0               0               0               0               
0               -0.122262       -0.349454       3.71497         -0.119411       
-0.325071       3.71032         -3.91598        -8.4109         0.160844        
0               0               0               0               0               
0               
10.224          1.49061         144975          -36.2561        -4.00326        
2.89659         7.33137         87.3087         0.34613         7.32324         
-1.78012e-07    6.27092e-07     2.63075         -0.039633       -11.5882        
7747.35         -1037.68        -698.469        7891.06         438.929         
-242.595        41.0856         503.189         698.469         -28.9293        
-4.68344        0.264972        -5.66058        7847.12         56.2951         
0               0.202           44.3618         2.32788         0               
0               16.1143         0.0581763       41.9041         50              
0.115388        31.6979         83.9517         0               -0.00427953     
0.0172194       0               0               0               0               
0.996286        -0.0504137      0               -0              -0.0504137      
0               0               0               0               0               
0               -0.122262       -0.349454       3.71497         -0.119411       
-0.325071       3.71032         -3.91598        -8.4109         0.160844        
0               0               0               0               0               
0               
10.224          1.49061         144975          -36.2561        -4.00326        
2.89659         7.33137         87.3087         0.34613         7.32324         
-1.78012e-07    6.27092e-07     2.63075         -0.039633       -11.5882        
7747.35         -1037.68        -698.469        7891.06         438.929         
-242.595        41.0856         503.189         698.469         -28.9293        
-4.68344        0.264972        -5.66058        7847.12         56.2951         
0               0.202           44.3618         2.32788         0               
0               16.1143         0.0581763       41.9041         50              
0.115388        31.6979         83.9517         0               -0.00427953     
0.0172194       0               0               0               0               
0.996286        -0.0504137      0               -0              -0.0504137      
0               0               0               0               0               
0               -0.122262       -0.349454       3.71497         -0.119411       
-0.325071       3.71032         -3.91598        -8.4109         0.160844        
0               0               0               0               0               
0               
10.224          1.49061         144975          -36.2561        -4.00326        
2.89659         7.33137         87.3087         0.34613         7.32324         
-1.78012e-07    6.27092e-07     2.63075         -0.039633       -11.5882        
7747.35         -1037.68        -698.469        7891.06         438.929         
-242.595        41.0856         503.189         698.469         -28.9293        
-4.68344        0.264972        -5.66058        7847.12         56.2951         
0               0.202           44.3618         2.32788         0               
0               16.1143         0.0581763       41.9041         50              
0.115388        31.6979         83.9517         0               -0.00427953     
0.0172194       0               0               0               0               
0.996286        -0.0504137      0               -0              -0.0504137      
0               0               0               0               0               
0               -0.122262       -0.349454       3.71497         -0.119411       
-0.325071       3.71032         -3.91598        -8.4109         0.160844        
0               0               0               0               0               
0               
10.224          1.49061         144975          -36.2561        -4.00326        
2.89659         7.33137         87.3087         0.34613         7.32324         
-1.78012e-07    6.27092e-07     2.63075         -0.039633       -11.5882        
7747.35         -1037.68        -698.469        7891.06         438.929         
-242.595        41.0856         503.189         698.469         -28.9293        
-4.68344        0.264972        -5.66058        7847.12         56.2951         
0               0.202           44.3618         2.32788         0               
0               16.1143         0.0581763       41.9041         50              
0.115388        31.6979         83.9517         0               -0.00427953     
0.0172194       0               0               0               0               
0.996286        -0.0504137      0               -0              -0.0504137      
0               0               0               0               0               
0               -0.122262       -0.349454       3.71497         -0.119411       
-0.325071       3.71032         -3.91598        -8.4109         0.160844        
0               0               0               0               0               
0               
10.224          1.49061         144975          -36.2561        -4.00326        
2.89659         7.33137         87.3087         0.34613         7.32324         
-1.78012e-07    6.27092e-07     2.63075         -0.039633       -11.5882        
7747.35         -1037.68        -698.469        7891.06         438.929         
-242.595        41.0856         503.189         698.469         -28.9293        
-4.68344        0.264972        -5.66058        7847.12         56.2951         
0               0.202           44.3618         2.32788         0               
0               16.1143         0.0581763       41.9041         50              
0.115388        31.6979         83.9517         0               -0.00427953     
0.0172194       0               0               0               0               
0.996286        -0.0504137      0               -0              -0.0504137      
0               0               0               0               0               
0               -0.122262       -0.349454       3.71497         -0.119411       
-0.325071       3.71032         -3.91598        -8.4109         0.160844        
0               0               0               0               0               
0               
10.224          1.49061         144975          -36.2561        -4.00326        
2.89659         7.33137         87.3087         0.34613         7.32324         
-1.78012e-07    6.27092e-07     2.63075         -0.039633       -11.5882        
7747.35         -1037.68        -698.469        7891.06         438.929         
-242.595        41.0856         503.189         698.469         -28.9293        
-4.68344        0.264972        -5.66058        7847.12         56.2951         
0               0.202           44.3618         2.32788         0               
0               16.1143         0.0581763       41.9041         50              
0.115388        31.6979         83.9517         0               -0.00427953     
0.0172194       0               0               0               0               
0.996286        -0.0504137      0               -0              -0.0504137      
0               0               0               0               0               
0               -0.122262       -0.349454       3.71497         -0.119411       
-0.325071       3.71032         -3.91598        -8.4109         0.160844        
0               0               0               0               0               
0               
10.224          1.49061         144975          -36.2561        -4.00326        
2.89659         7.33137         87.3087         0.34613         7.32324         
-1.78012e-07    6.27092e-07     2.63075         -0.039633       -11.5882        
7747.35         -1037.68        -698.469        7891.06         438.929         
-242.595        41.0856         503.189         698.469         -28.9293        
-4.68344        0.264972        -5.66058        7847.12         56.2951         
0               0.202           44.3618         2.32788         0               
0               16.1143         0.0581763       41.9041         50              
0.115388        31.6979         83.9517         0               -0.00427953     
0.0172194       0               0               0               0               
0.996286        -0.0504137      0               -0              -0.0504137      
0               0               0               0               0               
0               -0.122262       -0.349454       3.71497         -0.119411       
-0.325071       3.71032         -3.91598        -8.4109         0.160844        
0               0               0               0               0               
0               
10.224          1.49061         144975          -36.2561        -4.00326        
2.89659         7.33137         87.3087         0.34613         7.32324         
-1.78012e-07    6.27092e-07     2.63075         -0.039633       -11.5882        
7747.35         -1037.68        -698.469        7891.06         438.929         
-242.595        41.0856         503.189         698.469         -28.9293        
-4.68344        0.264972        -5.66058        7847.12         56.2951         
0               0.202           44.3618         2.32788         0               
0               16.1143         0.0581763       41.9041         50              
0.115388        31.6979         83.9517         0               -0.00427953     
0.0172194       0               0               0               0               
0.996286        -0.0504137      0               -0              -0.0504137      
0               0               0               0               0               
0               -0.122262       -0.349454       3.71497         -0.119411       
-0.325071       3.71032         -3.91598        -8.4109         0.160844        
0               0               0               0               0               
0               
10.224          1.49061         144975          -36.2561        -4.00326        
2.89659         7.33137         87.3087         0.34613         7.32324         
-1.78012e-07    6.27092e-07     2.63075         -0.039633       -11.5882        
7747.35         -1037.68        -698.469        7891.06         438.929         
-242.595        41.0856         503.189         698.469         -28.9293        
-4.68344        0.264972        -5.66058        7847.12         56.2951         
0               0.202           44.3618         2.32788         0               
0               16.1143         0.0581763       41.9041         50              
0.115388        31.6979         83.9517         0               -0.00427953     
0.0172194       0               0               0               0               
0.996286        -0.0504137      0               -0              -0.0504137      
0               0               0               0               0               
0               -0.122262       -0.349454       3.71497         -0.119411       
-0.325071       3.71032         -3.91598        -8.4109         0.160844        
0               0               0               0               0               
0               
10.224          1.49061         144975          -36.2561        -4.00326        
2.89659         7.33137         87.3087         0.34613         7.32324         
-1.78012e-07    6.27092e-07     2.63075         -0.039633       -11.5882        
7747.35         -1037.68        -698.469        7891.06         438.929         
-242.595        41.0856         503.189         698.469         -28.9293        
-4.68344        0.264972        -5.66058        7847.12         56.2951         
0               0.202           44.3618         2.32788         0               
0               16.1143         0.0581763       41.9041         50              
0.115388        31.6979         83.9517         0               -0.00427953     
0.0172194       0               0               0               0               
0.996286        -0.0504137      0               -0              -0.0504137      
0               0               0               0               0               
0               -0.122262       -0.349454       3.71497         -0.119411       
-0.325071       3.71032         -3.91598        -8.4109         0.160844        
0               0               0               0               0               
0               
10.224          1.49061         144975          -36.2561        -4.00326        
2.89659         7.33137         87.3087         0.34613         7.32324         
-1.78012e-07    6.27092e-07     2.63075         -0.039633       -11.5882        
7747.35         -1037.68        -698.469        7891.06         438.929         
-242.595        41.0856         503.189         698.469         -28.9293        
-4.68344        0.264972        -5.66058        7847.12         56.2951         
0               0.202           44.3618         2.32788         0               
0               16.1143         0.0581763       41.9041         50              
0.115388        31.6979         83.9517         0               -0.00427953     
0.0172194       0               0               0               0               
0.996286        -0.0504137      0               -0              -0.0504137      
0               0               0               0               0               
0               -0.122262       -0.349454       3.71497         -0.119411       
-0.325071       3.71032         -3.91598        -8.4109         0.160844        
0               0               0               0               0               
0               
10.224          1.49061         144975          -36.2561        -4.00326        
2.89659         7.33137         87.3087         0.34613         7.32324         
-1.78012e-07    6.27092e-07     2.63075         -0.039633       -11.5882        
7747.35         -1037.68        -698.469        7891.06         438.929         
-242.595        41.0856         503.189         698.469         -28.9293        
-4.68344        0.264972        -5.66058        7847.12         56.2951         
0               0.202           44.3618         2.32788         0               
0               16.1143         0.0581763       41.9041         50              
0.115388        31.6979         83.9517         0               -0.00427953     
0.0172194       0               0               0               0               
0.996286        -0.0504137      0               -0              -0.0504137      
0               0               0               0               0               
0               -0.122262       -0.349454       3.71497         -0.119411       
