time boreSightPitch boreSightYaw seekerPitchOffBoreSight seekerYawOffBoreSight targetPitchOffBoreSight targetYawOffBoreSight
0.855 0.0 0.0 0.54952655793098 0.567254132700653 0.656090470907247 0.6921754429708462
0.856 0.0 0.0 0.5496209140874132 0.5671424849499159 0.6561379699754023 0.692056894610309
0.857 0.0 0.0 0.5497150394454294 0.5670308088003392 0.6561854681094113 0.6919383229497572
0.858 0.0 0.0 0.5498089350038639 0.5669191043362256 0.6562329653056255 0.6918197279856562
0.859 0.0 0.0 0.5499026017571925 0.5668073716409896 0.6562804615603943 0.6917011097144722
0.860 0.0 0.0 0.5499960406955521 0.5666956107971657 0.6563279568700657 0.6915824681326729
0.861 0.0 0.0 0.5500892528047584 0.5665838218864179 0.6563754512309857 0.691463803236727
0.862 0.0 0.0 0.5501822390663252 0.5664720049895486 0.6564229446394989 0.6913451150231047
0.863 0.0 0.0 0.5502750004574833 0.5663601601865079 0.6564704370919475 0.6912264034882772
0.864 0.0 0.0 0.5503675379511991 0.5662482875564017 0.6565179285846724 0.6911076686287172
0.865 0.0 0.0 0.550459852516193 0.5661363871775007 0.6565654191140126 0.6909889104408984
0.866 0.0 0.0 0.5505519451169583 0.5660244591272494 0.6566129086763054 0.690870128921296
0.867 0.0 0.0 0.5506438167137793 0.5659125034822744 0.6566603972678863 0.690751324066386
0.868 0.0 0.0 0.55073546826275 0.5658005203183926 0.6567078848850888 0.6906324958726462
0.869 0.0 0.0 0.5508269007157922 0.5656885097106198 0.6567553715242451 0.6905136443365553
0.870 0.0 0.0 0.5509181150206736 0.5655764717331792 0.6568028571816852 0.6903947694545933
0.871 0.0 0.0 0.551009112121026 0.565464406459509 0.6568503418537375 0.6902758712232416
0.872 0.0 0.0 0.5510998929563635 0.5653523139622711 0.6568978255367287 0.6901569496389828
0.873 0.0 0.0 0.5511904584621005 0.5652401943133589 0.6569453082269836 0.6900380046983007
0.874 0.0 0.0 0.551280809569569 0.5651280475839051 0.6569927899208253 0.6899190363976803
0.875 0.0 0.0 0.5513709472060374 0.5650158738442899 0.657040270614575 0.6898000447336079
0.876 0.0 0.0 0.5514608722947273 0.5649036731641481 0.6570877503045525 0.6896810297025714
0.877 0.0 0.0 0.5515505857548316 0.5647914456123779 0.6571352289870753 0.6895619913010594
0.878 0.0 0.0 0.5516400885015321 0.5646791912571475 0.6571827066584597 0.6894429295255623
0.879 0.0 0.0 0.5517293814460168 0.5645669101659029 0.6572301833150196 0.6893238443725713
0.880 0.0 0.0 0.5518184654954973 0.5644546024053757 0.6572776589530676 0.6892047358385793
0.881 0.0 0.0 0.5519073415532265 0.5643422680415903 0.6573251335689144 0.6890856039200801
0.882 0.0 0.0 0.5519960105185155 0.5642299071398709 0.6573726071588689 0.6889664486135691
0.883 0.0 0.0 0.552084473286751 0.5641175197648491 0.6574200797192383 0.6888472699155429
0.884 0.0 0.0 0.5521727307494123 0.5640051059804713 0.6574675512463279 0.6887280678224992
0.885 0.0 0.0 0.5522607837940882 0.5638926658500047 0.6575150217364413 0.688608842330937
0.886 0.0 0.0 0.5523486333044942 0.5637801994360457 0.6575624911858804 0.6884895934373568
0.887 0.0 0.0 0.5524362801604896 0.5636677068005259 0.6576099595909451 0.6883703211382605
0.888 0.0 0.0 0.5525237252380937 0.563555188004719 0.6576574269479338 0.6882510254301507
0.889 0.0 0.0 0.5526109694095028 0.5634426431092483 0.6577048932531431 0.6881317063095318
0.890 0.0 0.0 0.5526980135431073 0.5633300721740926 0.6577523585028675 0.6880123637729095
0.891 0.0 0.0 0.5527848585035078 0.5632174752585932 0.6577998226934001 0.6878929978167905
0.892 0.0 0.0 0.5528715051515316 0.5631048524214608 0.657847285821032 0.687773608437683
0.893 0.0 0.0 0.5529579543442494 0.5629922037207812 0.6578947478820527 0.6876541956320964
0.894 0.0 0.0 0.5530442069349918 0.5628795292140225 0.6579422088727499 0.6875347593965416
0.895 0.0 0.0 0.553130263773365 0.5627668289580413 0.6579896687894093 0.6874152997275306
0.896 0.0 0.0 0.5532161257052677 0.5626541030090888 0.6580371276283151 0.6872958166215766
0.897 0.0 0.0 0.5533017935729068 0.5625413514228172 0.6580845853857497 0.6871763100751944
0.898 0.0 0.0 0.5533872682148138 0.5624285742542859 0.6581320420579934 0.6870567800849001
0.899 0.0 0.0 0.5534725504658606 0.5623157715579675 0.6581794976413251 0.6869372266472108
0.900 0.0 0.0 0.5535576411572758 0.5622029433877539 0.6582269521320219 0.6868176497586452
0.901 0.0 0.0 0.5536425411166599 0.5620900897969625 0.6582744055263587 0.6866980494157233
0.902 0.0 0.0 0.5537272511680017 0.5619772108383418 0.6583218578206094 0.6865784256149663
0.903 0.0 0.0 0.553811772131694 0.5618643065640776 0.6583693090110453 0.6864587783528967
0.904 0.0 0.0 0.553896104824549 0.5617513770257985 0.6584167590939365 0.6863391076260384
0.905 0.0 0.0 0.553980250059814 0.5616384222745817 0.658464208065551 0.6862194134309167
0.906 0.0 0.0 0.5540642086471871 0.5615254423609591 0.6585116559221551 0.6860996957640582
0.907 0.0 0.0 0.5541479813928325 0.5614124373349223 0.6585591026600136 0.6859799546219906
0.908 0.0 0.0 0.554231569099396 0.5612994072459286 0.658606548275389 0.6858601900012431
0.909 0.0 0.0 0.5543149725660199 0.5611863521429065 0.6586539927645425 0.6857404018983463
0.910 0.0 0.0 0.5543981925883592 0.5610732720742608 0.6587014361237333 0.6856205903098321
0.911 0.0 0.0 0.5544812299585958 0.5609601670878785 0.6587488783492189 0.6855007552322337
0.912 0.0 0.0 0.5545640854654542 0.5608470372311338 0.6587963194372548 0.6853808966620857
0.913 0.0 0.0 0.5546467598942164 0.5607338825508935 0.6588437593840951 0.6852610145959238
0.914 0.0 0.0 0.5547292540267369 0.5606207030935222 0.658891198185992 0.6851411090302855
0.915 0.0 0.0 0.5548115686414576 0.5605074989048875 0.6589386358391955 0.6850211799617091
0.916 0.0 0.0 0.5548937045134229 0.5603942700303652 0.6589860723399545 0.6849012273867346
0.917 0.0 0.0 0.554975662414294 0.5602810165148443 0.6590335076845159 0.6847812513019035
0.918 0.0 0.0 0.555057443112364 0.5601677384027319 0.6590809418691242 0.6846612517037581
0.919 0.0 0.0 0.5551390473725729 0.5600544357379585 0.6591283748900232 0.6845412285888426
0.920 0.0 0.0 0.5552204759565214 0.5599411085639826 0.6591758067434541 0.6844211819537023
0.921 0.0 0.0 0.5553017296224858 0.5598277569237956 0.6592232374256566 0.6843011117948837
0.922 0.0 0.0 0.5553828091254329 0.5597143808599269 0.6592706669328686 0.6841810181089351
0.923 0.0 0.0 0.5554637152170339 0.5596009804144483 0.6593180952613263 0.6840609008924058
0.924 0.0 0.0 0.5555444486456786 0.559487555628979 0.6593655224072641 0.6839407601418466
0.925 0.0 0.0 0.5556250101564907 0.5593741065446902 0.6594129483669144 0.6838205958538095
0.926 0.0 0.0 0.5557054004913405 0.5592606332023096 0.6594603731365081 0.6837004080248482
0.927 0.0 0.0 0.5557856203888605 0.5591471356421258 0.6595077967122742 0.6835801966515175
0.928 0.0 0.0 0.5558656705844583 0.5590336139039935 0.65955521909044 0.6834599617303737
0.929 0.0 0.0 0.5559455518103319 0.5589200680273375 0.6596026402672309 0.6833397032579743
0.930 0.0 0.0 0.5560252647954825 0.5588064980511569 0.6596500602388707 0.6832194212308785
0.931 0.0 0.0 0.5561048102657291 0.55869290401403 0.659697479001581 0.6830991156456465
0.932 0.0 0.0 0.5561841889437221 0.5585792859541184 0.6597448965515823 0.6829787864988401
0.933 0.0 0.0 0.5562634015489573 0.5584656439091713 0.6597923128850927 0.6828584337870225
0.934 0.0 0.0 0.5563424487977893 0.5583519779165297 0.6598397279983288 0.6827380575067582
0.935 0.0 0.0 0.5564213314034455 0.5582382880131307 0.6598871418875055 0.682617657654613
0.936 0.0 0.0 0.5565000500760396 0.5581245742355117 0.6599345545488355 0.6824972342271545
0.937 0.0 0.0 0.5565786055225852 0.5580108366198144 0.6599819659785304 0.682376787220951
0.938 0.0 0.0 0.5566569984470091 0.5578970752017891 0.6600293761727996 0.6822563166325728
0.939 0.0 0.0 0.556735229550165 0.5577832900167984 0.6600767851278505 0.6821358224585915
0.940 0.0 0.0 0.5568132995298465 0.5576694810998213 0.6601241928398891 0.6820153046955797
0.941 0.0 0.0 0.556891209080801 0.5575556484854575 0.6601715993051196 0.6818947633401119
0.942 0.0 0.0 0.5569689588947425 0.5574417922079308 0.6602190045197441 0.6817741983887636
0.943 0.0 0.0 0.557046549660365 0.5573279123010935 0.6602664084799634 0.681653609838112
0.944 0.0 0.0 0.5571239820633554 0.5572140087984295 0.6603138111819761 0.6815329976847355
0.945 0.0 0.0 0.5572012567864071 0.557100081733059 0.6603612126219792 0.6814123619252141
0.946 0.0 0.0 0.5572783745092322 0.5569861311377416 0.660408612796168 0.681291702556129
0.947 0.0 0.0 0.5573553359085756 0.5568721570448802 0.6604560117007358 0.681171019574063
0.948 0.0 0.0 0.5574321416582266 0.5567581594865247 0.6605034093318742 0.6810503129756001
0.949 0.0 0.0 0.5575087924290332 0.5566441384943757 0.6605508056857732 0.6809295827573261
0.950 0.0 0.0 0.5575852888889135 0.5565300940997877 0.6605982007586207 0.6808088289158276
0.951 0.0 0.0 0.5576616317028693 0.5564160263337735 0.6606455945466032 0.6806880514476932
0.952 0.0 0.0 0.5577378215329989 0.556301935227007 0.660692987045905 0.6805672503495127
0.953 0.0 0.0 0.5578138590385091 0.5561878208098268 0.6607403782527088 0.6804464256178773
0.954 0.0 0.0 0.5578897448757282 0.5560736831122398 0.6607877681631957 0.6803255772493795
0.955 0.0 0.0 0.5579654796981183 0.5559595221639247 0.6608351567735449 0.6802047052406136
0.956 0.0 0.0 0.5580410641562882 0.5558453379942353 0.6608825440799336 0.680083809588175
0.957 0.0 0.0 0.5581164988980053 0.5557311306322036 0.6609299300785375 0.6799628902886609
0.958 0.0 0.0 0.5581917845682082 0.5556169001065435 0.6609773147655303 0.6798419473386692
0.959 0.0 0.0 0.558266921809019 0.5555026464456541 0.6610246981370842 0.6797209807348
0.960 0.0 0.0 0.5583419112597557 0.5553883696776223 0.6610720801893694 0.6795999904736546
0.961 0.0 0.0 0.5584167535569442 0.5552740698302268 0.6611194609185541 0.6794789765518355
0.962 0.0 0.0 0.5584914493343303 0.5551597469309408 0.6611668403208053 0.6793579389659471
0.963 0.0 0.0 0.5585659992228921 0.5550454010069356 0.6612142183922878 0.6792368777125948
0.964 0.0 0.0 0.5586404038508519 0.554931032085083 0.6612615951291647 0.6791157927883856
0.965 0.0 0.0 0.5587146638436884 0.5548166401919591 0.6613089705275973 0.678994684189928
0.966 0.0 0.0 0.5587887798241483 0.554702225353847 0.6613563445837451 0.6788735519138321
0.967 0.0 0.0 0.5588627524122584 0.5545877875967397 0.6614037172937661 0.6787523959567091
0.968 0.0 0.0 0.5589365822253372 0.5544733269463434 0.661451088653816 0.678631216315172
0.969 0.0 0.0 0.5590102698780071 0.5543588434280804 0.6614984586600491 0.6785100129858349
0.970 0.0 0.0 0.5590838159822057 0.5542443370670918 0.6615458273086178 0.6783887859653136
0.971 0.0 0.0 0.5591572211471978 0.5541298078882405 0.6615931945956727 0.6782675352502255
0.972 0.0 0.0 0.5592304859795868 0.5540152559161142 0.6616405605173626 0.6781462608371891
0.973 0.0 0.0 0.5593036110833264 0.5539006811750282 0.6616879250698348 0.6780249627228246
0.974 0.0 0.0 0.559376597059732 0.553786083689028 0.6617352882492343 0.6779036409037537
0.975 0.0 0.0 0.5594494445074923 0.5536714634818924 0.6617826500517047 0.6777822953765994
0.976 0.0 0.0 0.5595221540226808 0.5535568205771361 0.6618300104733876 0.6776609261379862
0.977 0.0 0.0 0.5595947261987669 0.553442154998012 0.661877369510423 0.6775395331845404
0.978 0.0 0.0 0.5596671616266276 0.5533274667675148 0.6619247271589491 0.6774181165128892
0.979 0.0 0.0 0.5597394608945582 0.5532127559083828 0.661972083415102 0.6772966761196618
0.980 0.0 0.0 0.5598116245882843 0.5530980224431012 0.6620194382750166 0.6771752120014887
0.981 0.0 0.0 0.5598836532909722 0.5529832663939043 0.6620667917348255 0.6770537241550016
0.982 0.0 0.0 0.5599555475832407 0.552868487782778 0.6621141437906596 0.6769322125768342
0.983 0.0 0.0 0.5600273080431718 0.5527536866314627 0.6621614944386482 0.6768106772636214
0.984 0.0 0.0 0.5600989352463216 0.5526388629614559 0.6622088436749187 0.6766891182119995
0.985 0.0 0.0 0.5601704297657317 0.5525240167940143 0.6622561914955969 0.6765675354186066
0.986 0.0 0.0 0.5602417921719399 0.5524091481501564 0.6623035378968063 0.6764459288800819
0.987 0.0 0.0 0.560313023032991 0.5522942570506651 0.6623508828746693 0.6763242985930664
0.988 0.0 0.0 0.5603841229144478 0.5521793435160902 0.6623982264253059 0.6762026445542026
0.989 0.0 0.0 0.5604550923794019 0.5520644075667503 0.6624455685448347 0.6760809667601343
0.990 0.0 0.0 0.5605259319884844 0.551949449222736 0.6624929092293725 0.6759592652075069
0.991 0.0 0.0 0.5605966422998766 0.5518344685039115 0.6625402484750341 0.6758375398929674
0.992 0.0 0.0 0.5606672238693204 0.5517194654299172 0.6625875862779327 0.6757157908131641
0.993 0.0 0.0 0.5607376772501295 0.5516044400201723 0.6626349226341796 0.6755940179647469
0.994 0.0 0.0 0.5608080029931993 0.5514893922938765 0.6626822575398843 0.6754722213443675
0.995 0.0 0.0 0.560878201647018 0.5513743222700127 0.6627295909911546 0.6753504009486786
0.996 0.0 0.0 0.5609482737576765 0.5512592299673492 0.6627769229840965 0.6752285567743348
0.997 0.0 0.0 0.5610182198688793 0.5511441154044417 0.6628242535148143 0.6751066888179921
0.998 0.0 0.0 0.5610880405219547 0.5510289785996357 0.6628715825794104 0.6749847970763078
0.999 0.0 0.0 0.561157736255865 0.5509138195710686 0.6629189101739851 0.6748628815459412
1.000 0.0 0.0 0.5612273076072167 0.5507986383366716 0.6629662362946377 0.6747409422235526
1.001 0.0 0.0 0.5612967551102716 0.5506834349141724 0.6630135609374649 0.6746189791058044
1.002 0.0 0.0 0.5613660792969555 0.5505682093210966 0.663060884098562 0.67449699218936
1.003 0.0 0.0 0.5614352806968699 0.5504529615747705 0.6631082057740226 0.6743749814708845
1.004 0.0 0.0 0.561504359837301 0.5503376916923225 0.6631555259599384 0.6742529469470446
1.005 0.0 0.0 0.5615733172432301 0.5502223996906855 0.6632028446523992 0.6741308886145086
1.006 0.0 0.0 0.561642153437344 0.5501070855865989 0.6632501618474932 0.6740088064699463
1.007 0.0 0.0 0.5617108689400444 0.5499917493966106 0.6632974775413065 0.6738867005100289
1.008 0.0 0.0 0.5617794642694581 0.5498763911370785 0.663344791729924 0.6737645707314291
1.009 0.0 0.0 0.5618479399414471 0.5497610108241735 0.6633921044094281 0.6736424171308215
1.010 0.0 0.0 0.5619162964696179 0.5496456084738803 0.6634394155758999 0.673520239704882
1.011 0.0 0.0 0.5619845343653318 0.5495301841020002 0.6634867252254186 0.6733980384502878
1.012 0.0 0.0 0.5620526541377144 0.5494147377241523 0.6635340333540616 0.6732758133637181
1.013 0.0 0.0 0.5621206562936655 0.5492992693557758 0.6635813399579044 0.6731535644418536
1.014 0.0 0.0 0.5621885413378686 0.5491837790121318 0.6636286450330208 0.6730312916813762
1.015 0.0 0.0 0.5622563097728005 0.549068266708305 0.663675948575483 0.6729089950789698
1.016 0.0 0.0 0.5623239620987412 0.5489527324592056 0.663723250581361 0.6727866746313195
1.017 0.0 0.0 0.5623914988137833 0.5488371762795713 0.6637705510467232 0.6726643303351121
1.018 0.0 0.0 0.5624589204138409 0.5487215981839686 0.6638178499676366 0.6725419621870359
1.019 0.0 0.0 0.5625262273926603 0.5486059981867949 0.6638651473401658 0.6724195701837811
1.020 0.0 0.0 0.5625934202418285 0.5484903763022804 0.6639124431603739 0.6722971543220388
1.021 0.0 0.0 0.5626604994507824 0.5483747325444893 0.6639597374243221 0.6721747145985025
1.022 0.0 0.0 0.5627274655068194 0.5482590669273222 0.6640070301280702 0.6720522510098667
1.023 0.0 0.0 0.5627943188951051 0.5481433794645171 0.6640543212676756 0.6719297635528274
1.024 0.0 0.0 0.5628610600986838 0.5480276701696514 0.6641016108391943 0.6718072522240827
1.025 0.0 0.0 0.5629276895984868 0.5479119390561438 0.6641488988386803 0.6716847170203317
1.026 0.0 0.0 0.5629942078733425 0.5477961861372554 0.6641961852621864 0.6715621579382756
1.027 0.0 0.0 0.5630606153999849 0.5476804114260919 0.6642434701057627 0.6714395749746168
1.028 0.0 0.0 0.5631269126530627 0.5475646149356046 0.6642907533654581 0.6713169681260595
1.029 0.0 0.0 0.5631931001051488 0.5474487966785925 0.6643380350373195 0.6711943373893092
1.030 0.0 0.0 0.5632591782267489 0.5473329566677037 0.6643853151173922 0.6710716827610735
1.031 0.0 0.0 0.5633251474863105 0.5472170949154368 0.6644325936017196 0.6709490042380613
1.032 0.0 0.0 0.5633910083502323 0.5471012114341427 0.6644798704863432 0.6708263018169828
1.033 0.0 0.0 0.5634567612828725 0.5469853062360259 0.6645271457673028 0.6707035754945503
1.034 0.0 0.0 0.5635224067465581 0.5468693793331463 0.6645744194406366 0.6705808252674774
1.035 0.0 0.0 0.5635879452015934 0.5467534307374202 0.6646216915023805 0.6704580511324795
1.036 0.0 0.0 0.5636533771062692 0.5466374604606224 0.6646689619485693 0.6703352530862733
1.037 0.0 0.0 0.563718702916871 0.5465214685143873 0.6647162307752355 0.6702124311255775
1.038 0.0 0.0 0.5637839230876883 0.5464054549102101 0.66476349797841 0.670089585247112
1.039 0.0 0.0 0.563849038071023 0.5462894196594489 0.6648107635541217 0.6699667154475987
1.040 0.0 0.0 0.5639140483171978 0.5461733627733255 0.6648580274983981 0.6698438217237609
1.041 0.0 0.0 0.5639789542745651 0.5460572842629272 0.6649052898072646 0.6697209040723234
1.042 0.0 0.0 0.5640437563895156 0.5459411841392081 0.664952550476745 0.6695979624900129
1.043 0.0 0.0 0.5641084551064867 0.5458250624129902 0.6649998095028611 0.6694749969735575
1.044 0.0 0.0 0.5641730508679708 0.5457089190949652 0.665047066881633 0.6693520075196869
1.045 0.0 0.0 0.564237544114524 0.5455927541956955 0.665094322609079 0.6692289941251328
1.046 0.0 0.0 0.5643019352847747 0.5454765677256158 0.6651415766812159 0.6691059567866281
1.047 0.0 0.0 0.5643662248154315 0.545360359695034 0.6651888290940581 0.6689828955009074
1.048 0.0 0.0 0.5644304131412919 0.5452441301141333 0.6652360798436189 0.6688598102647071
1.049 0.0 0.0 0.5644945006952503 0.5451278789929724 0.6652833289259091 0.668736701074765
1.050 0.0 0.0 0.5645584879083066 0.5450116063414878 0.6653305763369384 0.6686135679278209
1.051 0.0 0.0 0.5646223752095743 0.5448953121694945 0.6653778220727142 0.6684904108206159
1.052 0.0 0.0 0.5646861630262884 0.5447789964866873 0.6654250661292423 0.6683672297498927
1.053 0.0 0.0 0.5647498517838141 0.5446626593026422 0.665472308502527 0.668244024712396
1.054 0.0 0.0 0.5648134419056545 0.5445463006268177 0.6655195491885701 0.6681207957048718
1.055 0.0 0.0 0.564876933813459 0.5444299204685557 0.6655667881833722 0.6679975427240679
1.056 0.0 0.0 0.5649403279270311 0.5443135188370828 0.665614025482932 0.6678742657667338
1.057 0.0 0.0 0.5650036246643364 0.5441970957415118 0.6656612610832463 0.6677509648296205
1.058 0.0 0.0 0.5650668244415108 0.5440806511908425 0.66570849498031 0.6676276399094807
1.059 0.0 0.0 0.5651299276728683 0.5439641851939631 0.6657557271701166 0.6675042910030689
1.060 0.0 0.0 0.5651929347709089 0.5438476977596511 0.6658029576486574 0.6673809181071411
1.061 0.0 0.0 0.5652558461463267 0.5437311888965749 0.6658501864119221 0.6672575212184548
1.062 0.0 0.0 0.5653186622080175 0.5436146586132944 0.6658974134558986 0.6671341003337697
1.063 0.0 0.0 0.5653813833630866 0.5434981069182624 0.6659446387765731 0.6670106554498466
1.064 0.0 0.0 0.5654440100168567 0.5433815338198257 0.6659918623699298 0.6668871865634483
1.065 0.0 0.0 0.5655065425728757 0.5432649393262262 0.6660390842319511 0.6667636936713389
1.066 0.0 0.0 0.5655689814329241 0.543148323445602 0.6660863043586179 0.6666401767702849
1.067 0.0 0.0 0.5656313269970231 0.5430316861859884 0.6661335227459091 0.6665166358570536
1.068 0.0 0.0 0.5656935796634419 0.5429150275553188 0.6661807393898018 0.6663930709284145
1.069 0.0 0.0 0.5657557398287055 0.5427983475614262 0.6662279542862714 0.6662694819811386
1.070 0.0 0.0 0.5658178078876023 0.5426816462120438 0.6662751674312913 0.6661458690119988
1.071 0.0 0.0 0.5658797842331913 0.5425649235148065 0.6663223788208334 0.6660222320177693
1.072 0.0 0.0 0.5659416692568101 0.5424481794772511 0.6663695884508677 0.6658985709952263
1.073 0.0 0.0 0.5660034633480822 0.5423314141068185 0.6664167963173623 0.6657748859411478
1.074 0.0 0.0 0.5660651668949239 0.5422146274108536 0.6664640024162836 0.6656511768523128
1.075 0.0 0.0 0.5661267802835529 0.5420978193966068 0.6665112067435962 0.6655274437255029
1.076 0.0 0.0 0.5661883038984945 0.5419809900712352 0.6665584092952629 0.6654036865575007
1.077 0.0 0.0 0.5662497381225895 0.541864139441803 0.6666056100672446 0.6652799053450908
1.078 0.0 0.0 0.5663110833370015 0.5417472675152828 0.6666528090555008 0.6651561000850595
1.079 0.0 0.0 0.5663723399212242 0.5416303742985565 0.6667000062559887 0.6650322707741949
1.080 0.0 0.0 0.5664335082530884 0.5415134597984164 0.6667472016646641 0.6649084174092863
1.081 0.0 0.0 0.5664945887087695 0.5413965240215656 0.6667943952774805 0.6647845399871254
1.082 0.0 0.0 0.5665555816627945 0.5412795669746195 0.6668415870903904 0.664660638504505
1.083 0.0 0.0 0.5666164874880496 0.5411625886641067 0.6668887770993438 0.66453671295822
1.084 0.0 0.0 0.5666773065557864 0.5410455890964694 0.6669359653002892 0.6644127633450669
1.085 0.0 0.0 0.56673803923563 0.5409285682780647 0.6669831516891734 0.6642887896618439
1.086 0.0 0.0 0.5667986858955855 0.5408115262151654 0.6670303362619411 0.6641647919053508
1.087 0.0 0.0 0.566859246902045 0.5406944629139607 0.6670775190145355 0.6640407700723894
1.088 0.0 0.0 0.5669197226197951 0.5405773783805576 0.6671246999428978 0.6639167241597629
1.089 0.0 0.0 0.5669801134120231 0.540460272620981 0.6671718790429677 0.6637926541642765
1.090 0.0 0.0 0.5670404196403249 0.5403431456411749 0.6672190563106828 0.6636685600827368
1.091 0.0 0.0 0.567100641664711 0.5402259974470036 0.667266231741979 0.6635444419119526
1.092 0.0 0.0 0.5671607798436138 0.5401088280442519 0.6673134053327904 0.663420299648734
1.093 0.0 0.0 0.5672208345338947 0.5399916374386262 0.6673605770790495 0.663296133289893
1.094 0.0 0.0 0.5672808060908504 0.5398744256357556 0.6674077469766867 0.6631719428322433
1.095 0.0 0.0 0.56734069486822 0.5397571926411923 0.6674549150216308 0.6630477282726005
1.096 0.0 0.0 0.5674005012181919 0.5396399384604124 0.6675020812098087 0.6629234896077817
1.097 0.0 0.0 0.5674602254914098 0.5395226630988169 0.6675492455371457 0.6627992268346057
1.098 0.0 0.0 0.5675198680369807 0.5394053665617324 0.667596407999565 0.6626749399498935
1.099 0.0 0.0 0.5675794292024802 0.5392880488544121 0.6676435685929885 0.6625506289504672
1.100 0.0 0.0 0.56763890933396 0.5391707099820359 0.6676907273133356 0.6624262938331512
1.101 0.0 0.0 0.5676983087759543 0.5390533499497119 0.6677378841565246 0.6623019345947713
1.102 0.0 0.0 0.5677576278714863 0.5389359687624768 0.6677850391184714 0.6621775512321553
1.103 0.0 0.0 0.567816866962075 0.5388185664252968 0.6678321921950908 0.6620531437421325
1.104 0.0 0.0 0.5678760263877413 0.5387011429430679 0.6678793433822953 0.6619287121215343
1.105 0.0 0.0 0.5679351064870148 0.5385836983206174 0.6679264926759956 0.6618042563671933
1.106 0.0 0.0 0.5679941075969406 0.5384662325627037 0.6679736400721007 0.6616797764759446
1.107 0.0 0.0 0.5680530300530848 0.5383487456740177 0.668020785566518 0.6615552724446244
1.108 0.0 0.0 0.568111874189542 0.5382312376591833 0.668067929155153 0.6614307442700711
1.109 0.0 0.0 0.5681706403389409 0.5381137085227582 0.6681150708339092 0.6613061919491247
1.110 0.0 0.0 0.5682293288324513 0.5379961582692343 0.6681622105986885 0.6611816154786269
1.111 0.0 0.0 0.5682879399997894 0.5378785869030386 0.6682093484453911 0.6610570148554213
1.112 0.0 0.0 0.5683464741692256 0.5377609944285338 0.6682564843699152 0.6609323900763533
1.113 0.0 0.0 0.5684049316675894 0.5376433808500191 0.6683036183681573 0.6608077411382699
1.114 0.0 0.0 0.5684633128202765 0.5375257461717307 0.6683507504360121 0.66068306803802
1.115 0.0 0.0 0.5685216179512547 0.5374080903978425 0.6683978805693725 0.6605583707724544
1.116 0.0 0.0 0.5685798473830701 0.5372904135324671 0.6684450087641296 0.6604336493384254
1.117 0.0 0.0 0.5686380014368534 0.5371727155796555 0.6684921350161728 0.6603089037327874
1.118 0.0 0.0 0.5686960804323259 0.5370549965433988 0.6685392593213895 0.6601841339523964
1.119 0.0 0.0 0.5687540846878056 0.5369372564276285 0.6685863816756655 0.66005933999411
1.120 0.0 0.0 0.5688120145202137 0.5368194952362164 0.6686335020748848 0.6599345218547882
1.121 0.0 0.0 0.56886987024508 0.5367017129729765 0.6686806205149295 0.6598096795312922
1.122 0.0 0.0 0.5689276521765493 0.5365839096416646 0.6687277369916801 0.6596848130204852
1.123 0.0 0.0 0.5689853606273876 0.5364660852459792 0.6687748515010149 0.6595599223192323
1.124 0.0 0.0 0.5690429959089877 0.5363482397895621 0.6688219640388108 0.6594350074244003
1.125 0.0 0.0 0.5691005583313753 0.5362303732759994 0.6688690746009428 0.6593100683328579
1.126 0.0 0.0 0.5691580482032151 0.5361124857088213 0.6689161831832842 0.6591851050414754
1.127 0.0 0.0 0.5692154658318166 0.5359945770915033 0.6689632897817062 0.6590601175471251
1.128 0.0 0.0 0.5692728115231398 0.5358766474274665 0.6690103943920785 0.6589351058466811
1.129 0.0 0.0 0.5693300855818013 0.5357586967200784 0.6690574970102691 0.6588100699370193
1.130 0.0 0.0 0.5693872883110801 0.535640724972653 0.6691045976321436 0.6586850098150173
1.131 0.0 0.0 0.5694444200129232 0.5355227321884519 0.6691516962535666 0.6585599254775547
1.132 0.0 0.0 0.5695014809879516 0.5354047183706846 0.6691987928704003 0.6584348169215127
1.133 0.0 0.0 0.569558471535466 0.5352866835225089 0.6692458874785056 0.6583096841437748
1.134 0.0 0.0 0.5696153919534526 0.5351686276470315 0.669292980073741 0.6581845271412256
1.135 0.0 0.0 0.5696722425385885 0.5350505507473091 0.669340070651964 0.6580593459107521
1.136 0.0 0.0 0.5697290235862478 0.534932452826348 0.6693871592090295 0.6579341404492429
1.137 0.0 0.0 0.5697857353905069 0.5348143338871054 0.6694342457407911 0.6578089107535886
1.138 0.0 0.0 0.5698423782441505 0.5346961939324893 0.6694813302431006 0.6576836568206814
1.139 0.0 0.0 0.5698989524386768 0.5345780329653596 0.6695284127118077 0.6575583786474155
1.140 0.0 0.0 0.5699554582643035 0.534459850988528 0.6695754931427607 0.6574330762306869
1.141 0.0 0.0 0.5700118960099727 0.5343416480047591 0.6696225715318056 0.6573077495673935
1.142 0.0 0.0 0.5700682659633574 0.5342234240167706 0.6696696478747873 0.657182398654435
1.143 0.0 0.0 0.570124568410866 0.5341051790272336 0.6697167221675483 0.6570570234887128
1.144 0.0 0.0 0.5701808036376486 0.5339869130387735 0.6697637944059295 0.6569316240671303
1.145 0.0 0.0 0.5702369719276019 0.5338686260539703 0.6698108645857701 0.6568062003865929
1.146 0.0 0.0 0.5702930735633752 0.5337503180753589 0.6698579327029075 0.6566807524440077
