1 input_SAM_RF_AC_Radar_#1_#2_#3.asc ' SAM2 vs AC2 ' Oct 23 2022 19:32:21
  0  0 99
time            lconv           msl_time        mach            pdynmc          
psiblx          thtblx          phiblx          alppx           phipx           
alphax          betax           ppx             qqx             rrx             
SBEL1           SBEL2           SBEL3           dvbe            alt             
psivlx          thtvlx          anx             ayx             mass            
thrust          xcg             ai11            ai33            stmarg_pitch    
realq1          realq2          wnq             zetq            realp           
gavail          gmax            wnr             stmarg_yaw      realr1          
realr2          prreal          dbtk            epy             dta             
epz             thtpbx          psipbx          sigdy           sigdz           
thtvlcx         psivlcx         phiblcx         ancomx          alcomx          
gnav_comp       allx            annx            gn              dcvel           
psiflx          ip_sltrange     dvtbc           wacl            pacl            
wrcl            zrate           wnlagr          ancomx_test     alcomx_test     
dpx             dqx             drx             delx1           delx2           
delx3           delx4           miss            MISS1           MISS2           
MISS3           mode            dbt             psiptx          thtptx          
etax            zetx            aztbx           eltbx           dab             
ddab            snr_db          onax            epsic           ethtc           
psisb           thtsb           lamdqb          lamdrb          
-2.13915        -160.516        0               0               -74.5798        
47.3572         50              0               1.07053         -1.95837        
-160.677        -81.3178        9996.08         0               1               
0               0               0               0               0               
28.7282         33.8988         -0.223293       -1.56567        1.68233         
0               1.68233         -1.56567        0               0               
29.9881         9990.37         0               0.855659        312.826         
59.6638         1.04444         6.6256          0               0               
0.212744        1.66245         -1.36551        1.15276         1.4497          
-1.57825        -1.87519        0               0               0               
0               122031          9995.4          0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
154.7           0               19.342          2.24275         139313          
35.8337         26.9842         -0.237135       2.20787         -135.956        
-1.58741        -1.53473        -0.724503       -1.99826        1.37156         
7082.42         3319.33         -7270.92        697.893         7270.92         
34.0788         28.5539         -1.59002        1.54523         191.316         
6555.2          2.39395         2.02724         213.513         1.21659         
-2.13809        -160.267        0               0               -74.3218        
47.3515         50              0               1.07139         -1.95818        
-160.428        -81.193         9941.47         0               1               
0               0               0               0               0               
28.5291         34.0458         -0.225626       -1.5924         1.67881         
0               1.67881         -1.5924         0               0               
30.0537         9937.56         0               0.855235        312.428         
59.4574         1.04444         6.6256          0               0               
0.213954        1.66455         -1.37619        1.16224         1.4506          
-1.59014        -1.87851        0               0               0               
0               122031          9940.78         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
154.8           0               19.442          2.24603         139065          
35.9887         26.7844         -0.239368       2.2152          -135.798        
-1.58844        -1.54421        -0.720769       -2.00927        1.37622         
7133.22         3353.79         -7304.19        698.601         7304.19         
34.2262         28.355          -1.5901         1.55359         191.116         
6561.04         2.39335         2.02614         213.283         1.21644         
-2.13706        -160.025        0               0               -74.066         
47.3449         50              0               1.07215         -1.95794        
-160.184        -81.0711        9886.81         0               1               
0               0               0               0               0               
28.3302         34.1932         -0.227982       -1.78003        1.6406          
0               1.6406          -1.78003        0               0               
30.1022         9888.62         0               0.854825        312.039         
59.2528         1.04444         6.6256          0               0               
0.215159        1.66639         -1.38642        1.17126         1.45124         
-1.60158        -1.88155        0               0               0               
0               122031          9886.13         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
154.9           0               19.542          2.24934         138823          
36.1438         26.5838         -0.241573       2.223           -135.66         
-1.59028        -1.55349        -0.71672        -2.01393        1.381           
7184.08         3388.49         -7337.28        699.321         7337.28         
34.374          28.1561         -1.59086        1.56165         190.916         
6566.82         2.39275         2.02504         213.053         1.21629         
-2.13608        -159.788        0               0               -73.8125        
47.3377         50              0               1.07281         -1.95767        
-159.947        -80.9523        9832.11         0               1               
0               0               0               0               0               
28.1313         34.3409         -0.23031        -1.73979        1.65539         
0               1.65539         -1.73979        0               0               
30.1771         9831.95         0               0.854433        311.661         
59.05           1.04444         6.6256          0               0               
0.216319        1.67029         -1.39742        1.18111         1.45397         
-1.61374        -1.8866         0               0               0               
0               122031          9831.43         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
155             0               19.642          2.25269         138588          
36.2992         26.3825         -0.243837       2.2312          -135.535        
-1.59275        -1.5627         -0.712447       -2.02359        1.38311         
7235            3423.41         -7370.19        700.05          7370.19         
34.5222         27.9572         -1.59235        1.56984         190.716         
6572.55         2.39215         2.02394         212.823         1.21614         
-2.13514        -159.557        0               0               -73.5613        
47.3298         50              0               1.0734          -1.95737        
-159.715        -80.8364        9777.37         0               1               
0               0               0               0               0               
27.9324         34.489          -0.232696       -1.7189         1.72182         
0               1.72182         -1.7189         0               0               
30.284          9775.08         0               0.854055        311.291         
58.849          1.04444         6.6256          0               0               
0.217518        1.67456         -1.40768        1.19016         1.45704         
-1.6252         -1.89207        0               0               0               
0               122031          9776.69         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
155.1           0               19.742          2.25607         138360          
36.4547         26.1804         -0.246056       2.23986         -135.43         
-1.59607        -1.57169        -0.708935       -2.03241        1.3879          
7285.98         3458.57         -7402.92        700.791         7402.92         
34.6707         27.7583         -1.5947         1.57787         190.516         
6578.23         2.39155         2.02284         212.593         1.21598         
-2.13424        -159.332        0               0               -73.3122        
47.3213         50              0               1.07388         -1.95702        
-159.49         -80.7235        9722.59         0               1               
0               0               0               0               0               
27.7335         34.6374         -0.235036       -1.77537        1.77396         
0               1.77396         -1.77537        0               0               
30.3843         9723.16         0               0.853696        310.931         
58.6498         1.04444         6.6256          0               0               
0.218666        1.68014         -1.41778        1.19911         1.46147         
-1.63645        -1.8988         0               0               0               
0               122031          9721.9          0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
155.2           0               19.842          2.25948         138138          
36.6106         25.9771         -0.248316       2.24928         -135.341        
-1.60034        -1.58077        -0.707423       -2.0445         1.39463         
7337.01         3493.97         -7435.46        701.541         7435.46         
34.8195         27.5591         -1.59831        1.58607         190.316         
6583.85         2.39095         2.02174         212.363         1.2158          
-2.13336        -159.113        0               0               -73.0653        
47.3117         50              0               1.07425         -1.95663        
-159.27         -80.6135        9667.76         0               1               
0               0               0               0               0               
27.5343         34.7862         -0.237417       -1.768          1.59485         
0               1.59485         -1.768          0               0               
30.3422         9667.29         0               0.853345        310.58          
58.4523         1.04444         6.6256          0               0               
0.219854        1.68549         -1.42799        1.20814         1.46564         
-1.64785        -1.90534        0               0               0               
0               122031          9667.07         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
155.3           0               19.942          2.26291         137923          
36.7667         25.7728         -0.250598       2.2592          -135.27         
-1.60542        -1.58974        -0.703315       -2.05501        1.39723         
7388.09         3529.6          -7467.83        702.301         7467.83         
34.9687         27.3597         -1.60251        1.59424         190.116         
6589.43         2.39035         2.02064         212.133         1.21561         
-2.13253        -158.899        0               0               -72.8207        
47.3015         50              0               1.07453         -1.95619        
-159.056        -80.5063        9612.88         0               1               
0               0               0               0               0               
27.3349         34.9353         -0.23982        -1.70675        1.68866         
0               1.68866         -1.70675        0               0               
30.4643         9612.88         0               0.85301         310.239         
58.2565         1.04444         6.6256          0               0               
0.221026        1.69314         -1.438          1.21698         1.47211         
-1.65903        -1.91417        0               0               0               
0               122031          9612.19         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
155.4           0               20.042          2.26638         137714          
36.9228         25.5674         -0.25288        2.26938         -135.219        
-1.61123        -1.59834        -0.69597        -2.06476        1.39808         
7439.23         3565.47         -7500.02        703.07          7500.02         
35.1182         27.1601         -1.60777        1.60221         189.916         
6594.95         2.38975         2.01954         212.034         1.21544         
-2.13175        -158.593        0               0               -72.5781        
47.2907         50              0               1.07473         -1.95572        
-158.75         -80.3528        9557.96         0               1               
0               0               0               0               0               
27.1353         35.0848         -0.242222       -1.6049         1.76929         
0               1.76929         -1.6049         0               0               
30.5745         9550.62         0               0.852701        309.749         
58.0625         1.04444         6.6256          0               0               
0.222163        1.70031         -1.4472         1.22504         1.47814         
-1.66936        -1.92247        0               0               0               
0               122031          9557.27         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
155.5           0               20.142          2.26988         137511          
37.0789         25.3611         -0.255139       2.27981         -135.182        
-1.61762        -1.60671        -0.691516       -2.07367        1.40184         
7490.43         3601.57         -7532.02        703.85          7532.02         
35.2681         26.96           -1.61349        1.60982         189.716         
6600.41         2.38915         2.01844         212.114         1.21527         
-2.13104        -158.157        0               0               -72.3377        
47.2796         50              0               1.07485         -1.95525        
-158.314        -80.1347        9502.99         0               1               
0               0               0               0               0               
26.9352         35.2346         -0.244601       -1.69212        1.71511         
0               1.71511         -1.69212        0               0               
30.6125         9500.81         0               0.852415        309.052         
57.8702         1.04444         6.6256          0               0               
0.223287        1.70894         -1.45727        1.23399         1.48565         
-1.68056        -1.93223        0               0               0               
0               122031          9502.3          0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
155.6           0               20.242          2.2734          137314          
37.2352         25.154          -0.257354       2.29039         -135.155        
-1.62436        -1.61494        -0.687474       -2.07954        1.40709         
7541.68         3637.91         -7563.84        704.638         7563.84         
35.4182         26.7596         -1.6196         1.61747         189.516         
6605.83         2.38855         2.01734         212.194         1.2151          
-2.13036        -157.728        0               0               -72.0995        
47.2682         50              0               1.07492         -1.95477        
-157.885        -79.9197        9447.97         0               1               
0               0               0               0               0               
26.7348         35.3846         -0.246935       -1.83944        1.69484         
0               1.69484         -1.83944        0               0               
30.6717         9449.4          0               0.852144        308.365         
57.6796         1.04444         6.6256          0               0               
0.22436         1.71817         -1.46661        1.24225         1.49381         
-1.69097        -1.94253        0               0               0               
0               122031          9447.28         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
155.7           0               20.342          2.27695         137123          
37.3918         24.9462         -0.259618       2.30126         -135.134        
-1.63147        -1.62322        -0.68344        -2.08957        1.41176         
7592.98         3674.5          -7595.47        705.436         7595.47         
35.5686         26.5587         -1.62633        1.62549         189.316         
6611.2          2.38795         2.01624         212.274         1.21491         
-2.12971        -157.305        0               0               -71.8633        
47.2563         50              0               1.07495         -1.95429        
-157.461        -79.7079        9392.9          0               1               
0               0               0               0               0               
26.5339         35.535          -0.249318       -1.69648        1.76884         
0               1.76884         -1.69648        0               0               
30.7766         9390.59         0               0.851884        307.688         
57.4907         1.04444         6.6256          0               0               
0.225465        1.72679         -1.47478        1.24931         1.50132         
-1.70024        -1.95225        0               0               0               
0               122031          9392.21         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
155.8           0               20.442          2.28053         136938          
37.5488         24.7375         -0.261916       2.31249         -135.116        
-1.63892        -1.63164        -0.68167        -2.09636        1.41963         
7644.33         3711.32         -7626.92        706.243         7626.92         
35.7194         26.3574         -1.63331        1.63334         189.116         
6616.51         2.38735         2.01514         212.354         1.21469         
-2.12908        -156.888        0               0               -71.6293        
47.2438         50              0               1.07492         -1.95381        
-157.044        -79.4991        9337.78         0               1               
0               0               0               0               0               
26.3326         35.6857         -0.251733       -1.74316        1.79527         
0               1.79527         -1.74316        0               0               
30.8591         9336.55         0               0.851631        307.021         
57.3034         1.04444         6.6256          0               0               
0.226605        1.73668         -1.48506        1.25846         1.51007         
-1.71167        -1.96328        0               0               0               
0               122031          9337.09         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
155.9           0               20.542          2.28413         136759          
37.7063         24.528          -0.264255       2.32402         -135.102        
-1.6467         -1.64017        -0.677448       -2.10633        1.42455         
7695.73         3748.39         -7658.18        707.059         7658.18         
35.8704         26.1556         -1.6406         1.64166         188.916         
6621.77         2.38675         2.01404         212.434         1.21445         
-2.12846        -156.477        0               0               -71.3974        
47.2309         50              0               1.07486         -1.95333        
-156.633        -79.2934        9282.61         0               1               
0               0               0               0               0               
26.1308         35.8367         -0.254191       -1.6989         1.70743         
0               1.70743         -1.6989         0               0               
30.875          9279.83         0               0.851386        306.363         
57.1179         1.04444         6.6256          0               0               
0.227749        1.74733         -1.49393        1.26618         1.51958         
-1.72168        -1.97508        0               0               0               
0               122031          9281.91         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
156             0               20.642          2.28776         136586          
37.864          24.3177         -0.266603       2.33575         -135.097        
-1.65486        -1.6486         -0.673486       -2.11494        1.42727         
7747.19         3785.7          -7689.25        707.883         7689.25         
36.0218         25.9533         -1.64864        1.64999         188.716         
6626.99         2.38615         2.01294         212.514         1.2142          
-2.12789        -156.072        0               0               -71.1675        
47.2177         50              0               1.07474         -1.95285        
-156.229        -79.0907        9227.38         0               1               
0               0               0               0               0               
25.9285         35.988          -0.256657       -1.77215        1.83193         
0               1.83193         -1.77215        0               0               
31.0118         9224.21         0               0.851155        305.716         
56.934          1.04444         6.6256          0               0               
0.228887        1.75688         -1.50256        1.27367         1.528           
-1.73145        -1.98577        0               0               0               
0               122031          9226.69         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
156.1           0               20.742          2.29142         136418          
38.0219         24.1066         -0.268936       2.34747         -135.097        
-1.66317        -1.65687        -0.668823       -2.11867        1.43243         
7798.69         3823.25         -7720.14        708.716         7720.14         
36.1736         25.7504         -1.65675        1.65795         188.516         
6632.15         2.38555         2.01184         212.594         1.21396         
-2.12735        -155.673        0               0               -70.9397        
47.2043         50              0               1.0746          -1.95238        
-155.83         -78.8911        9172.11         0               1               
0               0               0               0               0               
25.7257         36.1397         -0.259108       -1.74599        1.79083         
0               1.79083         -1.74599        0               0               
31.0553         9170.45         0               0.850939        305.078         
56.7518         1.04444         6.6256          0               0               
0.229996        1.76741         -1.51249        1.2825          1.53741         
-1.74249        -1.99741        0               0               0               
0               122031          9171.41         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
156.2           0               20.842          2.2951          136257          
38.1802         23.8951         -0.271275       2.35918         -135.094        
-1.6714         -1.66521        -0.665953       -2.12464        1.43888         
7850.24         3861.05         -7750.83        709.558         7750.83         
36.3256         25.547          -1.66503        1.66612         188.316         
6637.26         2.38495         2.01074         212.674         1.21369         
-2.12683        -155.281        0               0               -70.714         
47.1908         50              0               1.07446         -1.95196        
-155.437        -78.6944        9116.78         0               1               
0               0               0               0               0               
25.5223         36.2916         -0.261563       -1.71918        1.75513         
0               1.75513         -1.71918        0               0               
31.101          9112.53         0               0.850733        304.449         
56.5712         1.04444         6.6256          0               0               
0.23111         1.77687         -1.52216        1.29105         1.54576         
-1.75327        -2.00798        0               0               0               
0               122031          9116.08         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
156.3           0               20.942          2.29881         136101          
38.3386         23.6834         -0.273647       2.3706          -135.088        
-1.67933        -1.67344        -0.659154       -2.12595        1.44008         
7901.84         3899.1          -7781.34        710.409         7781.34         
36.478          25.3431         -1.67269        1.6744          188.116         
6642.33         2.38435         2.00964         212.754         1.21342         
-2.12635        -154.894        0               0               -70.4903        
47.1776         50              0               1.07434         -1.95158        
-155.05         -78.5007        9061.39         0               1               
0               0               0               0               0               
25.3183         36.4439         -0.264052       -1.87477        1.73167         
0               1.73167         -1.87477        0               0               
31.1598         9062.73         0               0.850541        303.83          
56.3923         1.04444         6.6256          0               0               
0.232212        1.7881          -1.53098        1.29877         1.55589         
-1.7632         -2.02031        0               0               0               
0               122031          9060.7          0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
156.4           0               21.042          2.30254         135950          
38.4971         23.471          -0.27596        2.38192         -135.089        
-1.68736        -1.68142        -0.655809       -2.13595        1.4444          
7953.49         3937.39         -7811.65        711.268         7811.65         
36.6306         25.1387         -1.68051        1.68244         187.916         
6647.34         2.38375         2.00854         212.834         1.21316         
-2.12592        -154.513        0               0               -70.2687        
47.1644         50              0               1.07419         -1.95123        
-154.669        -78.31          9005.95         0               1               
0               0               0               0               0               
25.1139         36.5966         -0.266481       -1.88171        1.70989         
0               1.70989         -1.88171        0               0               
31.2148         9006.31         0               0.850367        303.22          
56.215          1.04444         6.6256          0               0               
0.233274        1.79951         -1.53982        1.30655         1.56624         
-1.77309        -2.03279        0               0               0               
0               122031          9005.26         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
156.5           0               21.142          2.3063          135806          
38.6558         23.2579         -0.278273       2.39331         -135.094        
-1.69558        -1.68931        -0.650969       -2.13958        1.4486          
8005.19         3975.94         -7841.77        712.135         7841.77         
36.7836         24.9337         -1.6891         1.69054         187.716         
6652.31         2.38315         2.00744         212.914         1.21289         
-2.12552        -154.137        0               0               -70.0491        
47.151          50              0               1.07402         -1.95089        
-154.294        -78.1222        8950.46         0               1               
0               0               0               0               0               
24.9089         36.7495         -0.268909       -1.8833         1.82769         
0               1.82769         -1.8833         0               0               
31.3433         8952.05         0               0.850207        302.62          
56.0393         1.04444         6.6256          0               0               
0.234314        1.80848         -1.54835        1.31403         1.57417         
-1.78266        -2.0428         0               0               0               
0               122031          8949.76         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
156.6           0               21.242          2.31008         135667          
38.8147         23.0446         -0.280619       2.40441         -135.094        
-1.70346        -1.69714        -0.645011       -2.13934        1.45154         
8056.93         4014.73         -7871.69        713.011         7871.69         
36.9369         24.7281         -1.6969         1.69854         187.516         
6657.22         2.38255         2.00634         212.994         1.21261         
-2.12515        -153.768        0               0               -69.8316        
47.1378         50              0               1.07387         -1.95061        
-153.924        -77.9373        8894.91         0               1               
0               0               0               0               0               
24.7034         36.9027         -0.27137        -1.76503        1.78632         
0               1.78632         -1.76503        0               0               
31.3846         8892.71         0               0.850059        302.029         
55.8653         1.04444         6.6256          0               0               
0.235364        1.81983         -1.55733        1.32197         1.58447         
-1.7927         -2.0552         0               0               0               
0               122031          8894.21         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
156.7           0               21.342          2.31388         135533          
38.9734         22.8314         -0.282912       2.41485         -135.09         
-1.71075        -1.7046         -0.638074       -2.13782        1.45031         
8108.72         4053.77         -7901.42        713.895         7901.42         
37.0904         24.5221         -1.70459        1.7062          187.316         
6662.09         2.38195         2.00524         213.074         1.21235         
-2.12483        -153.404        0               0               -69.6161        
47.1253         50              0               1.07377         -1.95041        
-153.56         -77.7554        8839.3          0               1               
0               0               0               0               0               
24.4974         37.0562         -0.273778       -1.87463        1.82456         
0               1.82456         -1.87463        0               0               
31.4736         8840.95         0               0.849933        301.447         
55.6929         1.04444         6.6256          0               0               
0.236348        1.82849         -1.56634        1.32999         1.59214         
-1.80269        -2.06483        0               0               0               
0               122031          8838.6          0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
156.8           0               21.442          2.31771         135405          
39.1322         22.618          -0.285097       2.42494         -135.086        
-1.71779        -1.71185        -0.6347         -2.14339        1.45727         
8160.55         4093.07         -7930.95        714.788         7930.95         
37.2442         24.3157         -1.71203        1.71373         187.116         
6666.9          2.38135         2.00414         213.154         1.2121          
-2.12456        -153.046        0               0               -69.4026        
47.1131         50              0               1.07368         -1.95027        
-153.202        -77.5764        8783.63         0               1               
0               0               0               0               0               
24.291          37.2099         -0.276076       -1.92946        1.79854         
0               1.79854         -1.92946        0               0               
31.5279         8786.29         0               0.849824        300.874         
55.5221         1.04444         6.6256          0               0               
0.237254        1.83726         -1.57497        1.33772         1.6             
-1.81223        -2.07451        0               0               0               
0               122031          8782.93         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
156.9           0               21.542          2.32157         135283          
39.2913         22.404          -0.287347       2.43515         -135.083        
-1.72493        -1.71914        -0.6293         -2.14968        1.46074         
8212.43         4132.62         -7960.28        715.689         7960.28         
37.3983         24.1087         -1.71941        1.72145         186.916         
6671.67         2.38075         2.00304         213.234         1.21183         
-2.12431        -152.694        0               0               -69.1911        
47.1006         50              0               1.07357         -1.95014        
-152.85         -77.4003        8727.9          0               1               
0               0               0               0               0               
24.0841         37.3639         -0.278438       -1.96489        1.77136         
0               1.77136         -1.96489        0               0               
31.5816         8732.06         0               0.849725        300.311         
55.3529         1.04444         6.6256          0               0               
0.238192        1.84745         -1.58335        1.34516         1.60926         
-1.82154        -2.08564        0               0               0               
0               122031          8727.2          0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
157             0               21.642          2.32545         135167          
39.4504         22.1898         -0.289594       2.44514         -135.08         
-1.73193        -1.72628        -0.623391       -2.14981        1.46318         
8264.34         4172.42         -7989.42        716.598         7989.42         
37.5526         23.9013         -1.72681        1.72905         186.716         
6676.39         2.38015         2.00194         213.314         1.21155         
-2.1241         -152.348        0               0               -68.9817        
47.0883         50              0               1.07347         -1.95006        
-152.504        -77.227         8672.11         0               1               
0               0               0               0               0               
23.8767         37.5181         -0.280798       -1.66753        1.76372         
0               1.76372         -1.66753        0               0               
31.6352         8665.12         0               0.849641        299.757         
55.1853         1.04444         6.6256          0               0               
0.239113        1.85695         -1.59197        1.35285         1.61784         
-1.83108        -2.09607        0               0               0               
0               122031          8671.41         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
157.1           0               21.742          2.32935         135056          
39.6096         21.976          -0.291789       2.45428         -135.066        
-1.73797        -1.73316        -0.616502       -2.14238        1.4641          
8316.31         4212.48         -8018.35        717.515         8018.35         
37.7071         23.6935         -1.7335         1.73641         186.516         
6681.06         2.37955         2.00084         213.394         1.21129         
-2.12394        -152.007        0               0               -68.7742        
47.0769         50              0               1.07345         -1.95009        
-152.163        -77.0567        8616.26         0               1               
0               0               0               0               0               
23.6689         37.6726         -0.283105       -1.80734        1.84513         
0               1.84513         -1.80734        0               0               
31.7455         8615.43         0               0.849575        299.212         
55.0194         1.04444         6.6256          0               0               
0.239972        1.8647          -1.60058        1.36061         1.62473         
-1.84055        -2.10468        0               0               0               
0               122031          8615.56         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
157.2           0               21.842          2.33327         134950          
39.7685         21.7624         -0.293938       2.46272         -135.049        
-1.74342        -1.73966        -0.608346       -2.14148        1.46278         
8368.31         4252.79         -8047.08        718.442         8047.08         
37.8618         23.4854         -1.73933        1.7434          186.316         
6685.68         2.37895         1.99974         213.474         1.21104         
-2.12383        -151.673        0               0               -68.5688        
47.0662         50              0               1.07348         -1.95021        
-151.828        -76.8892        8560.35         0               1               
0               0               0               0               0               
23.4607         37.8272         -0.285364       -1.87368        1.78776         
0               1.78776         -1.87368        0               0               
31.7855         8561.13         0               0.849532        298.676         
54.855          1.04444         6.6256          0               0               
0.240774        1.87359         -1.60918        1.3684          1.63282         
-1.84995        -2.11437        0               0               0               
0               122031          8559.65         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
157.3           0               21.942          2.33723         134851          
39.9271         21.5488         -0.295994       2.4707          -135.032        
-1.74858        -1.74579        -0.603102       -2.14557        1.4631          
8420.35         4293.36         -8075.61        719.376         8075.61         
38.0167         23.2769         -1.74522        1.75033         186.116         
6690.26         2.37835         1.99864         213.554         1.21081         
-2.12377        -151.343        0               0               -68.3653        
47.0559         50              0               1.07352         -1.95038        
-151.499        -76.7247        8504.38         0               1               
0               0               0               0               0               
23.2522         37.9821         -0.28753        -1.73973        1.84432         
0               1.84432         -1.73973        0               0               
31.8746         8500.97         0               0.849509        298.15          
54.6922         1.04444         6.6256          0               0               
0.241509        1.88075         -1.61629        1.37478         1.63924         
-1.8578         -2.12226        0               0               0               
0               122031          8503.67         0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               0               
157.4           0               22.042          2.3412          134757          
40.0855         21.3354         -0.297994       2.47805         -135.015        
-1.75325        -1.75151        -0.595453       -2.13589        1.46183         
8472.43         4334.19         -8103.94        720.319         8103.94         
38.1718         23.0681         -1.75082        1.75681         185.916         
6694.79         2.37775         1.99754         213.634         1.2106          
-2.12377        -151.02         0               0               -68.1638        
47.0462         50              0               1.07361         -1.95063        
