TOF RNG ALT THETA RATE ALPHA ALPHADOT RATEDOT WDOT
35.9840 22679.0376 7826.6384 -0.8767 -0.0635 0.0215 -0.0309 -2.2025 3.8391
35.9850 22679.3771 7826.2408 -0.8768 -0.0658 0.0215 -0.0331 -2.2000 3.8336
35.9860 22679.7165 7825.8433 -0.8769 -0.0679 0.0214 -0.0353 -2.1972 3.8276
35.9870 22680.0559 7825.4457 -0.8769 -0.0701 0.0214 -0.0375 -2.1942 3.8213
35.9880 22680.3953 7825.0481 -0.8770 -0.0723 0.0213 -0.0397 -2.1909 3.8146
35.9890 22680.7348 7824.6505 -0.8771 -0.0745 0.0213 -0.0418 -2.1875 3.8075
35.9900 22681.0742 7824.2529 -0.8772 -0.0767 0.0213 -0.0440 -2.1838 3.8000
35.9910 22681.4136 7823.8553 -0.8772 -0.0789 0.0212 -0.0462 -2.1799 3.7921
35.9920 22681.7529 7823.4576 -0.8773 -0.0811 0.0212 -0.0484 -2.1757 3.7839
35.9930 22682.0923 7823.0599 -0.8774 -0.0832 0.0211 -0.0505 -2.1714 3.7752
35.9940 22682.4317 7822.6623 -0.8775 -0.0854 0.0211 -0.0527 -2.1668 3.7662
35.9950 22682.7711 7822.2645 -0.8776 -0.0876 0.0210 -0.0548 -2.1620 3.7567
35.9960 22683.1104 7821.8668 -0.8777 -0.0897 0.0210 -0.0570 -2.1570 3.7469
35.9970 22683.4498 7821.4691 -0.8777 -0.0919 0.0209 -0.0591 -2.1518 3.7367
35.9980 22683.7891 7821.0713 -0.8778 -0.0940 0.0208 -0.0613 -2.1463 3.7261
35.9990 22684.1285 7820.6735 -0.8779 -0.0962 0.0208 -0.0634 -2.1406 3.7152
36.0000 22684.4678 7820.2757 -0.8780 -0.0983 0.0207 -0.0655 -2.1347 3.7038
36.0010 22684.8071 7819.8779 -0.8781 -0.1005 0.0206 -0.0676 -2.1286 3.6921
36.0020 22685.1464 7819.4801 -0.8782 -0.1026 0.0206 -0.0697 -2.1223 3.6800
36.0030 22685.4857 7819.0822 -0.8783 -0.1047 0.0205 -0.0718 -2.1157 3.6675
36.0040 22685.8250 7818.6843 -0.8784 -0.1068 0.0204 -0.0739 -2.1090 3.6546
36.0050 22686.1643 7818.2864 -0.8785 -0.1089 0.0204 -0.0760 -2.1020 3.6414
36.0060 22686.5036 7817.8885 -0.8787 -0.1110 0.0203 -0.0781 -2.0948 3.6278
36.0070 22686.8429 7817.4906 -0.8788 -0.1131 0.0202 -0.0802 -2.0874 3.6138
36.0080 22687.1822 7817.0926 -0.8789 -0.1152 0.0201 -0.0822 -2.0798 3.5994
36.0090 22687.5214 7816.6947 -0.8790 -0.1173 0.0200 -0.0843 -2.0720 3.5847
36.0100 22687.8607 7816.2967 -0.8791 -0.1193 0.0200 -0.0863 -2.0639 3.5696
36.0110 22688.2000 7815.8987 -0.8792 -0.1214 0.0199 -0.0884 -2.0556 3.5541
36.0120 22688.5392 7815.5007 -0.8794 -0.1234 0.0198 -0.0904 -2.0472 3.5383
36.0130 22688.8784 7815.1026 -0.8795 -0.1255 0.0197 -0.0924 -2.0385 3.5221
36.0140 22689.2177 7814.7046 -0.8796 -0.1275 0.0196 -0.0944 -2.0296 3.5056
36.0150 22689.5569 7814.3065 -0.8797 -0.1295 0.0195 -0.0965 -2.0205 3.4887
36.0160 22689.8961 7813.9084 -0.8799 -0.1316 0.0194 -0.0984 -2.0112 3.4714
36.0170 22690.2353 7813.5103 -0.8800 -0.1336 0.0193 -0.1004 -2.0017 3.4538
36.0180 22690.5745 7813.1122 -0.8801 -0.1356 0.0192 -0.1024 -1.9920 3.4358
36.0190 22690.9137 7812.7140 -0.8803 -0.1376 0.0191 -0.1044 -1.9821 3.4174
36.0200 22691.2529 7812.3158 -0.8804 -0.1395 0.0190 -0.1063 -1.9720 3.3987
36.0210 22691.5921 7811.9177 -0.8806 -0.1415 0.0189 -0.1083 -1.9617 3.3797
36.0220 22691.9312 7811.5194 -0.8807 -0.1435 0.0188 -0.1102 -1.9511 3.3603
36.0230 22692.2704 7811.1212 -0.8808 -0.1454 0.0187 -0.1121 -1.9404 3.3406
36.0240 22692.6096 7810.7230 -0.8810 -0.1473 0.0185 -0.1140 -1.9295 3.3205
36.0250 22692.9487 7810.3247 -0.8811 -0.1493 0.0184 -0.1159 -1.9184 3.3001
36.0260 22693.2878 7809.9264 -0.8813 -0.1512 0.0183 -0.1178 -1.9071 3.2793
36.0270 22693.6270 7809.5281 -0.8814 -0.1531 0.0182 -0.1197 -1.8956 3.2582
36.0280 22693.9661 7809.1298 -0.8816 -0.1550 0.0181 -0.1215 -1.8839 3.2367
36.0290 22694.3052 7808.7315 -0.8817 -0.1568 0.0180 -0.1234 -1.8720 3.2150
36.0300 22694.6443 7808.3331 -0.8819 -0.1587 0.0178 -0.1252 -1.8599 3.1929
36.0310 22694.9834 7807.9348 -0.8821 -0.1606 0.0177 -0.1270 -1.8476 3.1704
36.0320 22695.3225 7807.5364 -0.8822 -0.1624 0.0176 -0.1288 -1.8351 3.1477
36.0330 22695.6616 7807.1380 -0.8824 -0.1642 0.0174 -0.1306 -1.8225 3.1246
36.0340 22696.0007 7806.7395 -0.8826 -0.1660 0.0173 -0.1324 -1.8096 3.1012
36.0350 22696.3398 7806.3411 -0.8827 -0.1679 0.0172 -0.1342 -1.7966 3.0774
36.0360 22696.6788 7805.9426 -0.8829 -0.1696 0.0170 -0.1359 -1.7834 3.0534
36.0370 22697.0179 7805.5442 -0.8831 -0.1714 0.0169 -0.1377 -1.7700 3.0290
36.0380 22697.3570 7805.1457 -0.8832 -0.1732 0.0168 -0.1394 -1.7564 3.0043
36.0390 22697.6960 7804.7471 -0.8834 -0.1749 0.0166 -0.1411 -1.7426 2.9793
36.0400 22698.0350 7804.3486 -0.8836 -0.1767 0.0165 -0.1428 -1.7287 2.9541
36.0410 22698.3741 7803.9500 -0.8838 -0.1784 0.0163 -0.1445 -1.7146 2.9284
36.0420 22698.7131 7803.5515 -0.8839 -0.1801 0.0162 -0.1462 -1.7003 2.9025
36.0430 22699.0521 7803.1529 -0.8841 -0.1818 0.0161 -0.1479 -1.6858 2.8763
36.0440 22699.3911 7802.7543 -0.8843 -0.1835 0.0159 -0.1495 -1.6711 2.8498
36.0450 22699.7301 7802.3556 -0.8845 -0.1851 0.0158 -0.1511 -1.6563 2.8230
36.0460 22700.0691 7801.9570 -0.8847 -0.1868 0.0156 -0.1527 -1.6413 2.7959
36.0470 22700.4081 7801.5583 -0.8849 -0.1884 0.0154 -0.1543 -1.6262 2.7685
36.0480 22700.7471 7801.1596 -0.8850 -0.1900 0.0153 -0.1559 -1.6109 2.7409
36.0490 22701.0860 7800.7609 -0.8852 -0.1916 0.0151 -0.1575 -1.5954 2.7129
36.0500 22701.4250 7800.3622 -0.8854 -0.1932 0.0150 -0.1590 -1.5797 2.6847
36.0510 22701.7639 7799.9634 -0.8856 -0.1948 0.0148 -0.1606 -1.5639 2.6562
36.0520 22702.1029 7799.5647 -0.8858 -0.1964 0.0147 -0.1621 -1.5479 2.6274
36.0530 22702.4418 7799.1659 -0.8860 -0.1979 0.0145 -0.1636 -1.5318 2.5983
36.0540 22702.7807 7798.7671 -0.8862 -0.1994 0.0143 -0.1650 -1.5155 2.5690
36.0550 22703.1197 7798.3683 -0.8864 -0.2009 0.0142 -0.1665 -1.4990 2.5394
36.0560 22703.4586 7797.9694 -0.8866 -0.2024 0.0140 -0.1680 -1.4824 2.5095
36.0570 22703.7975 7797.5706 -0.8868 -0.2039 0.0138 -0.1694 -1.4657 2.4794
36.0580 22704.1364 7797.1717 -0.8870 -0.2053 0.0137 -0.1708 -1.4488 2.4490
36.0590 22704.4753 7796.7728 -0.8872 -0.2068 0.0135 -0.1722 -1.4317 2.4183
36.0600 22704.8141 7796.3739 -0.8874 -0.2082 0.0133 -0.1736 -1.4145 2.3874
36.0610 22705.1530 7795.9750 -0.8876 -0.2096 0.0131 -0.1749 -1.3971 2.3563
36.0620 22705.4919 7795.5760 -0.8879 -0.2110 0.0130 -0.1763 -1.3796 2.3249
36.0630 22705.8307 7795.1771 -0.8881 -0.2124 0.0128 -0.1776 -1.3620 2.2933
36.0640 22706.1696 7794.7781 -0.8883 -0.2137 0.0126 -0.1789 -1.3442 2.2614
36.0650 22706.5084 7794.3791 -0.8885 -0.2151 0.0124 -0.1802 -1.3263 2.2293
36.0660 22706.8473 7793.9800 -0.8887 -0.2164 0.0122 -0.1815 -1.3082 2.1970
36.0670 22707.1861 7793.5810 -0.8889 -0.2177 0.0121 -0.1827 -1.2900 2.1644
36.0680 22707.5249 7793.1819 -0.8891 -0.2190 0.0119 -0.1840 -1.2717 2.1316
36.0690 22707.8637 7792.7828 -0.8894 -0.2202 0.0117 -0.1852 -1.2532 2.0986
36.0700 22708.2025 7792.3837 -0.8896 -0.2215 0.0115 -0.1864 -1.2346 2.0654
36.0710 22708.5413 7791.9846 -0.8898 -0.2227 0.0113 -0.1876 -1.2159 2.0319
36.0720 22708.8801 7791.5855 -0.8900 -0.2239 0.0111 -0.1887 -1.1971 1.9982
36.0730 22709.2188 7791.1863 -0.8903 -0.2251 0.0109 -0.1899 -1.1781 1.9644
36.0740 22709.5576 7790.7871 -0.8905 -0.2263 0.0108 -0.1910 -1.1590 1.9303
36.0750 22709.8964 7790.3879 -0.8907 -0.2274 0.0106 -0.1921 -1.1398 1.8960
36.0760 22710.2351 7789.9887 -0.8909 -0.2285 0.0104 -0.1932 -1.1205 1.8615
36.0770 22710.5739 7789.5895 -0.8912 -0.2296 0.0102 -0.1942 -1.1010 1.8268
36.0780 22710.9126 7789.1902 -0.8914 -0.2307 0.0100 -0.1953 -1.0815 1.7920
36.0790 22711.2513 7788.7910 -0.8916 -0.2318 0.0098 -0.1963 -1.0618 1.7569
36.0800 22711.5900 7788.3917 -0.8919 -0.2329 0.0096 -0.1973 -1.0420 1.7216
36.0810 22711.9287 7787.9923 -0.8921 -0.2339 0.0094 -0.1983 -1.0221 1.6862
36.0820 22712.2674 7787.5930 -0.8923 -0.2349 0.0092 -0.1992 -1.0021 1.6506
36.0830 22712.6061 7787.1937 -0.8926 -0.2359 0.0090 -0.2002 -0.9820 1.6148
36.0840 22712.9448 7786.7943 -0.8928 -0.2369 0.0088 -0.2011 -0.9618 1.5789
36.0850 22713.2835 7786.3949 -0.8930 -0.2378 0.0086 -0.2020 -0.9415 1.5428
36.0860 22713.6222 7785.9955 -0.8933 -0.2387 0.0084 -0.2029 -0.9211 1.5065
36.0870 22713.9608 7785.5961 -0.8935 -0.2397 0.0082 -0.2037 -0.9006 1.4700
36.0880 22714.2995 7785.1966 -0.8938 -0.2406 0.0080 -0.2046 -0.8800 1.4335
36.0890 22714.6381 7784.7971 -0.8940 -0.2414 0.0078 -0.2054 -0.8593 1.3967
36.0900 22714.9767 7784.3977 -0.8942 -0.2423 0.0076 -0.2062 -0.8385 1.3598
36.0910 22715.3154 7783.9981 -0.8945 -0.2431 0.0074 -0.2070 -0.8177 1.3228
36.0920 22715.6540 7783.5986 -0.8947 -0.2439 0.0072 -0.2077 -0.7967 1.2856
36.0930 22715.9926 7783.1991 -0.8950 -0.2447 0.0069 -0.2085 -0.7757 1.2483
36.0940 22716.3312 7782.7995 -0.8952 -0.2455 0.0067 -0.2092 -0.7546 1.2108
36.0950 22716.6698 7782.3999 -0.8955 -0.2462 0.0065 -0.2099 -0.7334 1.1732
36.0960 22717.0083 7782.0003 -0.8957 -0.2469 0.0063 -0.2105 -0.7121 1.1355
36.0970 22717.3469 7781.6007 -0.8960 -0.2476 0.0061 -0.2112 -0.6907 1.0977
36.0980 22717.6855 7781.2011 -0.8962 -0.2483 0.0059 -0.2118 -0.6693 1.0597
36.0990 22718.0240 7780.8014 -0.8965 -0.2490 0.0057 -0.2124 -0.6478 1.0217
36.1000 22718.3626 7780.4017 -0.8967 -0.2496 0.0055 -0.2130 -0.6263 0.9835
36.1010 22718.7011 7780.0020 -0.8970 -0.2502 0.0053 -0.2136 -0.6046 0.9452
36.1020 22719.0396 7779.6023 -0.8972 -0.2508 0.0050 -0.2141 -0.5829 0.9068
36.1030 22719.3781 7779.2025 -0.8975 -0.2514 0.0048 -0.2146 -0.5612 0.8684
36.1040 22719.7167 7778.8028 -0.8977 -0.2519 0.0046 -0.2151 -0.5394 0.8298
36.1050 22720.0552 7778.4030 -0.8980 -0.2525 0.0044 -0.2156 -0.5175 0.7911
36.1060 22720.3936 7778.0032 -0.8982 -0.2530 0.0042 -0.2160 -0.4956 0.7524
36.1070 22720.7321 7777.6034 -0.8985 -0.2535 0.0040 -0.2165 -0.4736 0.7135
36.1080 22721.0706 7777.2035 -0.8987 -0.2539 0.0038 -0.2169 -0.4516 0.6746
36.1090 22721.4091 7776.8037 -0.8990 -0.2544 0.0035 -0.2173 -0.4295 0.6356
36.1100 22721.7475 7776.4038 -0.8992 -0.2548 0.0033 -0.2176 -0.4074 0.5966
36.1110 22722.0860 7776.0039 -0.8995 -0.2552 0.0031 -0.2180 -0.3852 0.5574
36.1120 22722.4244 7775.6040 -0.8997 -0.2555 0.0029 -0.2183 -0.3630 0.5183
36.1130 22722.7628 7775.2040 -0.9000 -0.2559 0.0027 -0.2186 -0.3407 0.4790
36.1140 22723.1012 7774.8041 -0.9002 -0.2562 0.0024 -0.2189 -0.3185 0.4397
36.1150 22723.4396 7774.4041 -0.9005 -0.2565 0.0022 -0.2191 -0.2961 0.4003
36.1160 22723.7780 7774.0041 -0.9008 -0.2568 0.0020 -0.2193 -0.2738 0.3609
36.1170 22724.1164 7773.6041 -0.9010 -0.2571 0.0018 -0.2195 -0.2514 0.3215
36.1180 22724.4548 7773.2041 -0.9013 -0.2573 0.0016 -0.2197 -0.2290 0.2820
36.1190 22724.7932 7772.8040 -0.9015 -0.2575 0.0013 -0.2199 -0.2065 0.2425
36.1200 22725.1315 7772.4039 -0.9018 -0.2577 0.0011 -0.2200 -0.1841 0.2029
36.1210 22725.4699 7772.0038 -0.9020 -0.2579 0.0009 -0.2201 -0.1616 0.1634
36.1220 22725.8082 7771.6037 -0.9023 -0.2581 0.0007 -0.2202 -0.1391 0.1238
36.1230 22726.1466 7771.2036 -0.9026 -0.2582 0.0005 -0.2203 -0.1166 0.0841
36.1240 22726.4849 7770.8034 -0.9028 -0.2583 0.0002 -0.2204 -0.0940 0.0445
36.1250 22726.8232 7770.4032 -0.9031 -0.2584 0.0000 -0.2204 -0.0715 0.0049
36.1260 22727.1615 7770.0030 -0.9033 -0.2584 -0.0002 -0.2204 -0.0489 -0.0348
36.1270 22727.4998 7769.6028 -0.9036 -0.2585 -0.0004 -0.2204 -0.0264 -0.0744
36.1280 22727.8381 7769.2026 -0.9039 -0.2585 -0.0006 -0.2203 -0.0038 -0.1141
36.1290 22728.1764 7768.8023 -0.9041 -0.2585 -0.0009 -0.2203 0.0188 -0.1537
36.1300 22728.5146 7768.4020 -0.9044 -0.2584 -0.0011 -0.2202 0.0413 -0.1934
36.1310 22728.8529 7768.0017 -0.9046 -0.2584 -0.0013 -0.2201 0.0639 -0.2330
36.1320 22729.1911 7767.6014 -0.9049 -0.2583 -0.0015 -0.2199 0.0865 -0.2726
36.1330 22729.5294 7767.2011 -0.9051 -0.2582 -0.0017 -0.2198 0.1090 -0.3122
36.1340 22729.8676 7766.8007 -0.9054 -0.2581 -0.0020 -0.2196 0.1316 -0.3517
36.1350 22730.2058 7766.4003 -0.9057 -0.2580 -0.0022 -0.2194 0.1541 -0.3913
36.1360 22730.5440 7765.9999 -0.9059 -0.2578 -0.0024 -0.2192 0.1766 -0.4308
36.1370 22730.8822 7765.5995 -0.9062 -0.2576 -0.0026 -0.2190 0.1992 -0.4702
36.1380 22731.2204 7765.1991 -0.9064 -0.2574 -0.0028 -0.2187 0.2216 -0.5096
36.1390 22731.5586 7764.7986 -0.9067 -0.2572 -0.0030 -0.2184 0.2441 -0.5490
36.1400 22731.8968 7764.3981 -0.9070 -0.2569 -0.0033 -0.2181 0.2666 -0.5883
36.1410 22732.2349 7763.9976 -0.9072 -0.2566 -0.0035 -0.2178 0.2890 -0.6276
36.1420 22732.5731 7763.5971 -0.9075 -0.2563 -0.0037 -0.2174 0.3114 -0.6668
36.1430 22732.9112 7763.1966 -0.9077 -0.2560 -0.0039 -0.2170 0.3338 -0.7059
36.1440 22733.2493 7762.7960 -0.9080 -0.2557 -0.0041 -0.2166 0.3561 -0.7450
36.1450 22733.5874 7762.3954 -0.9082 -0.2553 -0.0044 -0.2162 0.3784 -0.7840
36.1460 22733.9256 7761.9948 -0.9085 -0.2549 -0.0046 -0.2158 0.4007 -0.8229
36.1470 22734.2637 7761.5942 -0.9087 -0.2545 -0.0048 -0.2153 0.4229 -0.8618
36.1480 22734.6017 7761.1935 -0.9090 -0.2541 -0.0050 -0.2148 0.4451 -0.9005
36.1490 22734.9398 7760.7929 -0.9093 -0.2536 -0.0052 -0.2143 0.4672 -0.9392
36.1500 22735.2779 7760.3922 -0.9095 -0.2531 -0.0054 -0.2138 0.4893 -0.9778
36.1510 22735.6159 7759.9915 -0.9098 -0.2526 -0.0056 -0.2132 0.5114 -1.0163
36.1520 22735.9540 7759.5908 -0.9100 -0.2521 -0.0059 -0.2126 0.5334 -1.0547
36.1530 22736.2920 7759.1900 -0.9103 -0.2516 -0.0061 -0.2120 0.5553 -1.0930
36.1540 22736.6301 7758.7892 -0.9105 -0.2510 -0.0063 -0.2114 0.5772 -1.1312
36.1550 22736.9681 7758.3885 -0.9108 -0.2504 -0.0065 -0.2108 0.5990 -1.1693
36.1560 22737.3061 7757.9876 -0.9110 -0.2498 -0.0067 -0.2101 0.6208 -1.2073
36.1570 22737.6441 7757.5868 -0.9113 -0.2492 -0.0069 -0.2094 0.6425 -1.2451
36.1580 22737.9821 7757.1860 -0.9115 -0.2485 -0.0071 -0.2087 0.6642 -1.2828
36.1590 22738.3200 7756.7851 -0.9118 -0.2478 -0.0073 -0.2080 0.6857 -1.3204
36.1600 22738.6580 7756.3842 -0.9120 -0.2471 -0.0075 -0.2072 0.7073 -1.3579
36.1610 22738.9960 7755.9833 -0.9123 -0.2464 -0.0077 -0.2065 0.7287 -1.3953
36.1620 22739.3339 7755.5823 -0.9125 -0.2457 -0.0079 -0.2057 0.7501 -1.4325
36.1630 22739.6718 7755.1814 -0.9127 -0.2449 -0.0082 -0.2049 0.7714 -1.4695
36.1640 22740.0098 7754.7804 -0.9130 -0.2441 -0.0084 -0.2040 0.7926 -1.5064
36.1650 22740.3477 7754.3794 -0.9132 -0.2433 -0.0086 -0.2032 0.8138 -1.5432
36.1660 22740.6856 7753.9784 -0.9135 -0.2425 -0.0088 -0.2023 0.8348 -1.5798
36.1670 22741.0235 7753.5774 -0.9137 -0.2417 -0.0090 -0.2014 0.8558 -1.6163
36.1680 22741.3614 7753.1763 -0.9140 -0.2408 -0.0092 -0.2005 0.8767 -1.6526
36.1690 22741.6992 7752.7752 -0.9142 -0.2399 -0.0094 -0.1995 0.8975 -1.6887
36.1700 22742.0371 7752.3741 -0.9144 -0.2390 -0.0096 -0.1986 0.9182 -1.7247
36.1710 22742.3749 7751.9730 -0.9147 -0.2381 -0.0098 -0.1976 0.9388 -1.7605
36.1720 22742.7128 7751.5719 -0.9149 -0.2371 -0.0100 -0.1966 0.9594 -1.7961
36.1730 22743.0506 7751.1707 -0.9152 -0.2362 -0.0102 -0.1956 0.9798 -1.8315
36.1740 22743.3884 7750.7695 -0.9154 -0.2352 -0.0104 -0.1945 1.0001 -1.8668
36.1750 22743.7262 7750.3683 -0.9156 -0.2342 -0.0105 -0.1935 1.0204 -1.9019
36.1760 22744.0640 7749.9671 -0.9159 -0.2331 -0.0107 -0.1924 1.0405 -1.9368
36.1770 22744.4018 7749.5658 -0.9161 -0.2321 -0.0109 -0.1913 1.0605 -1.9714
36.1780 22744.7396 7749.1646 -0.9163 -0.2310 -0.0111 -0.1902 1.0804 -2.0059
36.1790 22745.0773 7748.7633 -0.9166 -0.2299 -0.0113 -0.1890 1.1003 -2.0402
36.1800 22745.4151 7748.3620 -0.9168 -0.2288 -0.0115 -0.1879 1.1200 -2.0743
36.1810 22745.7528 7747.9606 -0.9170 -0.2277 -0.0117 -0.1867 1.1396 -2.1082
36.1820 22746.0906 7747.5593 -0.9172 -0.2265 -0.0119 -0.1855 1.1590 -2.1419
36.1830 22746.4283 7747.1579 -0.9175 -0.2254 -0.0121 -0.1843 1.1784 -2.1753
36.1840 22746.7660 7746.7565 -0.9177 -0.2242 -0.0122 -0.1831 1.1976 -2.2086
36.1850 22747.1037 7746.3551 -0.9179 -0.2230 -0.0124 -0.1818 1.2167 -2.2416
36.1860 22747.4414 7745.9536 -0.9181 -0.2217 -0.0126 -0.1805 1.2357 -2.2744
36.1870 22747.7791 7745.5522 -0.9184 -0.2205 -0.0128 -0.1793 1.2546 -2.3070
36.1880 22748.1167 7745.1507 -0.9186 -0.2192 -0.0130 -0.1779 1.2733 -2.3393
36.1890 22748.4544 7744.7492 -0.9188 -0.2179 -0.0131 -0.1766 1.2920 -2.3714
36.1900 22748.7920 7744.3477 -0.9190 -0.2166 -0.0133 -0.1753 1.3104 -2.4033
36.1910 22749.1296 7743.9461 -0.9192 -0.2153 -0.0135 -0.1739 1.3288 -2.4349
36.1920 22749.4673 7743.5446 -0.9194 -0.2140 -0.0137 -0.1725 1.3470 -2.4663
36.1930 22749.8049 7743.1430 -0.9197 -0.2126 -0.0138 -0.1711 1.3651 -2.4974
36.1940 22750.1425 7742.7414 -0.9199 -0.2113 -0.0140 -0.1697 1.3830 -2.5283
36.1950 22750.4801 7742.3398 -0.9201 -0.2099 -0.0142 -0.1683 1.4008 -2.5589
36.1960 22750.8176 7741.9381 -0.9203 -0.2085 -0.0143 -0.1668 1.4185 -2.5892
36.1970 22751.1552 7741.5364 -0.9205 -0.2070 -0.0145 -0.1654 1.4360 -2.6193
36.1980 22751.4928 7741.1347 -0.9207 -0.2056 -0.0147 -0.1639 1.4534 -2.6492
36.1990 22751.8303 7740.7330 -0.9209 -0.2041 -0.0148 -0.1624 1.4706 -2.6788
36.2000 22752.1678 7740.3313 -0.9211 -0.2026 -0.0150 -0.1608 1.4877 -2.7081
36.2010 22752.5053 7739.9295 -0.9213 -0.2011 -0.0152 -0.1593 1.5046 -2.7371
36.2020 22752.8429 7739.5277 -0.9215 -0.1996 -0.0153 -0.1578 1.5214 -2.7658
36.2030 22753.1803 7739.1259 -0.9217 -0.1981 -0.0155 -0.1562 1.5380 -2.7943
36.2040 22753.5178 7738.7241 -0.9219 -0.1966 -0.0156 -0.1546 1.5544 -2.8225
36.2050 22753.8553 7738.3223 -0.9221 -0.1950 -0.0158 -0.1530 1.5707 -2.8504
36.2060 22754.1928 7737.9204 -0.9223 -0.1934 -0.0159 -0.1514 1.5869 -2.8780
36.2070 22754.5302 7737.5185 -0.9225 -0.1918 -0.0161 -0.1497 1.6029 -2.9054
36.2080 22754.8677 7737.1166 -0.9227 -0.1902 -0.0162 -0.1481 1.6187 -2.9324
36.2090 22755.2051 7736.7147 -0.9229 -0.1886 -0.0164 -0.1464 1.6343 -2.9591
36.2100 22755.5425 7736.3127 -0.9231 -0.1869 -0.0165 -0.1448 1.6498 -2.9856
36.2110 22755.8799 7735.9108 -0.9232 -0.1853 -0.0167 -0.1431 1.6651 -3.0117
36.2120 22756.2173 7735.5088 -0.9234 -0.1836 -0.0168 -0.1414 1.6803 -3.0375
36.2130 22756.5547 7735.1068 -0.9236 -0.1819 -0.0170 -0.1396 1.6953 -3.0631
36.2140 22756.8921 7734.7047 -0.9238 -0.1802 -0.0171 -0.1379 1.7101 -3.0883
36.2150 22757.2294 7734.3027 -0.9240 -0.1785 -0.0172 -0.1361 1.7247 -3.1132
36.2160 22757.5668 7733.9006 -0.9241 -0.1768 -0.0174 -0.1344 1.7392 -3.1378
36.2170 22757.9041 7733.4985 -0.9243 -0.1750 -0.0175 -0.1326 1.7534 -3.1620
36.2180 22758.2414 7733.0964 -0.9245 -0.1733 -0.0176 -0.1308 1.7675 -3.1860
36.2190 22758.5787 7732.6942 -0.9247 -0.1715 -0.0178 -0.1290 1.7815 -3.2096
36.2200 22758.9160 7732.2921 -0.9248 -0.1697 -0.0179 -0.1272 1.7952 -3.2329
36.2210 22759.2533 7731.8899 -0.9250 -0.1679 -0.0180 -0.1253 1.8088 -3.2559
36.2220 22759.5906 7731.4877 -0.9252 -0.1661 -0.0181 -0.1235 1.8221 -3.2785
36.2230 22759.9279 7731.0854 -0.9253 -0.1642 -0.0183 -0.1216 1.8353 -3.3008
36.2240 22760.2651 7730.6832 -0.9255 -0.1624 -0.0184 -0.1198 1.8483 -3.3228
36.2250 22760.6024 7730.2809 -0.9257 -0.1606 -0.0185 -0.1179 1.8611 -3.3444
36.2260 22760.9396 7729.8786 -0.9258 -0.1587 -0.0186 -0.1160 1.8737 -3.3657
36.2270 22761.2768 7729.4763 -0.9260 -0.1568 -0.0187 -0.1141 1.8862 -3.3867
36.2280 22761.6140 7729.0740 -0.9261 -0.1549 -0.0188 -0.1122 1.8984 -3.4073
36.2290 22761.9512 7728.6716 -0.9263 -0.1530 -0.0190 -0.1102 1.9105 -3.4275
36.2300 22762.2884 7728.2692 -0.9264 -0.1511 -0.0191 -0.1083 1.9223 -3.4474
36.2310 22762.6256 7727.8668 -0.9266 -0.1492 -0.0192 -0.1063 1.9340 -3.4670
36.2320 22762.9627 7727.4644 -0.9267 -0.1472 -0.0193 -0.1044 1.9454 -3.4862
36.2330 22763.2999 7727.0619 -0.9269 -0.1453 -0.0194 -0.1024 1.9567 -3.5051
36.2340 22763.6370 7726.6595 -0.9270 -0.1433 -0.0195 -0.1004 1.9677 -3.5236
36.2350 22763.9741 7726.2570 -0.9272 -0.1413 -0.0196 -0.0984 1.9786 -3.5417
36.2360 22764.3112 7725.8545 -0.9273 -0.1394 -0.0197 -0.0964 1.9892 -3.5595
36.2370 22764.6483 7725.4519 -0.9275 -0.1374 -0.0198 -0.0944 1.9997 -3.5769
36.2380 22764.9854 7725.0494 -0.9276 -0.1354 -0.0199 -0.0924 2.0099 -3.5940
36.2390 22765.3225 7724.6468 -0.9277 -0.1333 -0.0200 -0.0903 2.0199 -3.6107
36.2400 22765.6596 7724.2442 -0.9279 -0.1313 -0.0201 -0.0883 2.0298 -3.6270
36.2410 22765.9966 7723.8416 -0.9280 -0.1293 -0.0201 -0.0862 2.0394 -3.6429
36.2420 22766.3337 7723.4389 -0.9281 -0.1272 -0.0202 -0.0841 2.0488 -3.6585
36.2430 22766.6707 7723.0363 -0.9282 -0.1252 -0.0203 -0.0821 2.0580 -3.6737
36.2440 22767.0077 7722.6336 -0.9284 -0.1231 -0.0204 -0.0800 2.0670 -3.6886
36.2450 22767.3447 7722.2309 -0.9285 -0.1210 -0.0205 -0.0779 2.0758 -3.7030
36.2460 22767.6817 7721.8281 -0.9286 -0.1190 -0.0205 -0.0758 2.0844 -3.7171
36.2470 22768.0187 7721.4254 -0.9287 -0.1169 -0.0206 -0.0737 2.0927 -3.7308
36.2480 22768.3557 7721.0226 -0.9288 -0.1148 -0.0207 -0.0716 2.1009 -3.7441
36.2490 22768.6926 7720.6198 -0.9290 -0.1127 -0.0208 -0.0695 2.1088 -3.7570
36.2500 22769.0296 7720.2170 -0.9291 -0.1106 -0.0208 -0.0673 2.1165 -3.7696
36.2510 22769.3665 7719.8142 -0.9292 -0.1084 -0.0209 -0.0652 2.1240 -3.7818
36.2520 22769.7034 7719.4113 -0.9293 -0.1063 -0.0210 -0.0631 2.1313 -3.7936
36.2530 22770.0403 7719.0084 -0.9294 -0.1042 -0.0210 -0.0609 2.1383 -3.8049
36.2540 22770.3772 7718.6055 -0.9295 -0.1020 -0.0211 -0.0588 2.1451 -3.8160
